customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff,a,xxx
8,24.30555555555555,1615549.5191510054,2,766.1551385314951,5.7816948890686035,409677403.440339,415.6886536397876,166.54567477827635,474.70020766951154,0.37,1,1
8,24.30555555555555,1615549.5191510054,2,766.7087741525245,7.548888206481934,414107708.13471764,415.6886536397876,166.86203799032413,474.7002076694572,0.37,2,1
8,24.30555555555555,1615549.5191510054,2,767.2624097736093,5.667629957199097,418538012.8290964,415.6886536397876,167.17840120237193,474.70020766945845,0.37,3,1
8,24.30555555555555,1615549.5191510054,2,767.8160453950029,5.838998556137085,422968317.523475,415.6886536397876,167.4947644144197,474.7002076697685,0.37,4,1
8,24.30555555555555,1615549.5191510054,2,768.3696810157767,5.884454011917114,427398622.21785367,415.6886536397876,167.81112762646757,474.70020766945845,0.37,5,1
8,24.30555555555555,1615549.5191510054,2,768.923316637221,5.929101228713989,431828926.9122323,415.6886536397876,168.12749083851534,474.7002076698192,0.37,6,1
8,24.30555555555555,1615549.5191510054,2,769.4769522579438,6.6639626026153564,436259231.6066109,415.6886536397876,168.44385405056312,474.7002076694584,0.37,7,1
8,24.30555555555555,1615549.5191510054,2,770.0305878790276,7.89289927482605,440689536.30098957,415.6886536397876,168.7602172626109,474.70020766945856,0.37,8,1
8,24.30555555555555,1615549.5191510054,2,770.5842235001113,7.721177816390991,445119840.9953682,415.6886536397876,169.0765804746587,474.70020766945856,0.37,9,1
8,24.30555555555555,1615549.5191510054,2,771.1378591212454,8.051038980484009,449550145.68974686,415.6886536397876,169.3929436867065,474.700207669509,0.37,10,1
8,24.30555555555555,1615549.5191510054,2,771.6914947422788,9.178938627243042,453980450.3841255,415.6886536397876,169.70930689875428,474.7002076694588,0.37,11,1
8,24.30555555555555,1615549.5191510054,2,772.245130363362,4.02619743347168,458410755.0785041,415.6886536397876,170.02567011080208,474.70020766945845,0.37,12,1
8,24.30555555555555,1615549.5191510054,2,772.7987659847472,3.816995620727539,462841059.7728827,415.6886536397876,170.34203332284986,474.70020766975995,0.37,13,1
8,24.30555555555555,1615549.5191510054,2,773.3524016055283,6.884651184082031,467271364.4672613,415.6886536397876,170.65839653489763,474.7002076694574,0.37,14,1
8,24.30555555555555,1615549.5191510054,2,773.9060372269737,8.554236888885498,471701669.16164005,415.6886536397876,170.97475974694547,474.7002076698192,0.37,15,1
8,24.30555555555555,1615549.5191510054,2,774.4596728477463,7.857125997543335,476131973.85601866,415.6886536397876,171.29112295899324,474.7002076695082,0.37,16,1
8,24.30555555555555,1615549.5191510054,2,775.0133084690905,3.9183237552642822,480562278.5503972,415.6886536397876,171.60748617104102,474.7002076697687,0.37,17,1
8,24.30555555555555,1615549.5191510054,2,775.5669440901698,7.0964179039001465,484992583.24477595,415.6886536397876,171.92384938308885,474.7002076697644,0.37,18,1
8,24.30555555555555,1615549.5191510054,2,776.1205797109476,7.2160351276397705,489422887.93915457,415.6886536397876,172.24021259513663,474.70020766945845,0.37,19,1
8,24.30555555555555,1615549.5191510054,2,776.6742153320312,7.584874629974365,493853192.6335331,415.6886536397876,172.5565758071844,474.70020766945845,0.37,20,1
8,24.30555555555555,1615549.5191510054,2,777.2278509531147,4.643038988113403,498283497.3279118,415.6886536397876,172.87293901923223,474.70020766945834,0.37,21,1
8,24.30555555555555,1615549.5191510054,2,777.781486574245,7.369328498840332,502713802.0222904,415.6886536397876,173.18930223128004,474.700207669505,0.37,22,1
8,24.30555555555555,1615549.5191510054,2,778.335122195643,8.376520156860352,507144106.7166691,415.6886536397876,173.5056654433278,474.70020766981924,0.37,23,1
8,24.30555555555555,1615549.5191510054,2,778.8887578163658,3.7749104499816895,511574411.41104776,415.6886536397876,173.82202865537562,474.70020766945845,0.37,24,1
8,24.30555555555555,1615549.5191510054,2,779.4423934374494,6.8003668785095215,516004716.10542643,415.6886536397876,174.1383918674234,474.70020766945845,0.37,25,1
8,24.30555555555555,1615549.5191510054,2,779.9960290588435,7.9334635734558105,520435020.799805,415.6886536397876,174.45475507947123,474.7002076697688,0.37,26,1
8,24.30555555555555,1615549.5191510054,2,780.5496646796166,4.086106061935425,524865325.49418366,415.6886536397876,174.77111829151895,474.70020766945845,0.37,27,1
8,24.30555555555555,1615549.5191510054,2,781.1033003006969,7.450713396072388,529295630.18856233,415.6886536397876,175.08748150356675,474.70020766945504,0.37,28,1
8,24.30555555555555,1615549.5191510054,2,781.6569359218345,7.693474769592285,533725934.8829409,415.6886536397876,175.4038447156146,474.7002076695089,0.37,29,1
8,24.30555555555555,1615549.5191510054,2,782.2105715428669,3.604058265686035,538156239.5773195,415.6886536397876,175.72020792766236,474.70020766945777,0.37,30,1
8,24.30555555555555,1615549.5191510054,2,782.7642071640017,3.9844865798950195,542586544.2716982,415.6886536397876,176.03657113971016,474.7002076695089,0.37,31,1
8,24.30555555555555,1615549.5191510054,2,783.3178427850348,3.9772212505340576,547016848.9660767,415.6886536397876,176.35293435175797,474.7002076694584,0.37,32,1
8,24.30555555555555,1615549.5191510054,2,783.8714784061164,4.274947643280029,551447153.6604555,415.6886536397876,176.66929756380574,474.7002076694563,0.37,33,1
8,24.30555555555555,1615549.5191510054,2,784.4251140272027,3.61544132232666,555877458.3548341,415.6886536397876,176.98566077585355,474.7002076694589,0.37,34,1
8,24.30555555555555,1615549.5191510054,2,784.9787496486465,7.750424385070801,560307763.0492127,415.6886536397876,177.30202398790135,474.7002076698192,0.37,35,1
8,24.30555555555555,1615549.5191510054,2,785.5323852696796,3.7449734210968018,564738067.7435914,415.6886536397876,177.6183871999491,474.7002076697687,0.37,36,1
8,24.30555555555555,1615549.5191510054,2,786.0860208905035,3.411231756210327,569168372.43797,415.6886536397876,177.9347504119969,474.7002076695089,0.37,37,1
8,24.30555555555555,1615549.5191510054,2,786.639656511536,3.396021604537964,573598677.1323487,415.6886536397876,178.25111362404473,474.70020766945777,0.37,38,1
8,24.30555555555555,1615549.5191510054,2,787.1932921326206,3.036921977996826,578028981.8267274,415.6886536397876,178.5674768360925,474.7002076694587,0.37,39,1
8,24.30555555555555,1615549.5191510054,2,787.7469277537041,3.832523822784424,582459286.5211059,415.6886536397876,178.88384004814034,474.70020766945856,0.37,40,1
8,24.30555555555555,1615549.5191510054,2,788.3005633747875,3.1081557273864746,586889591.2154845,415.6886536397876,179.2002032601881,474.70020766945845,0.37,41,1
8,24.30555555555555,1615549.5191510054,2,788.8541989958712,2.903496503829956,591319895.9098631,415.6886536397876,179.51656647223592,474.7002076694584,0.37,42,1
8,24.305555555555557,1691598.0973136774,2,826.491258407656,3.7611281871795654,630905544.0162677,350.9113655640752,188.80602068087927,496.08072221611735,0.37,43,1
8,24.305555555555557,1691598.0973136774,2,827.091622984253,3.7247607707977295,635709783.3066975,350.9113655640752,189.14908615339525,496.0807222158113,0.37,44,1
8,24.305555555555557,1691598.0973136774,2,827.6919875611559,2.8890743255615234,640514022.5971276,350.9113655640752,189.49215162591116,496.0807222158113,0.37,45,1
8,24.305555555555557,1691598.0973136774,2,828.2923521380587,6.099106550216675,645318261.8875574,350.9113655640752,189.8352170984271,496.08072221581125,0.37,46,1
8,24.305555555555557,1691598.0973136774,2,828.8927167152717,2.1383187770843506,650122501.1779873,350.9113655640752,190.17828257094303,496.08072221612144,0.37,47,1
8,24.305555555555554,1568753.4443866378,2,804.1945444340486,2.1251916885375977,598675467.9404505,298.57273273419594,176.06504126738685,496.08072221612156,0.37,48,1
8,24.305555555555557,1691598.0973136774,2,830.0934458687673,2.316166400909424,659730979.758847,350.9113655640752,190.86441351597492,496.0807222158112,0.37,49,1
8,24.305555555555554,1987924.1606395023,3,966.1288954949562,6.232653617858887,712600173.3386984,415.6886536397876,219.8218383940099,581.4406783054388,0.37,50,1
8,24.305555555555554,1987924.1606395023,3,966.6636132287308,7.5166401863098145,716879093.2558051,415.6886536397876,220.127391384708,581.4406783054918,0.37,51,1
8,24.305555555555554,1987924.1606395023,3,967.1983309624527,5.2623279094696045,721158013.1729121,415.6886536397876,220.43294437540607,581.4406783054922,0.37,52,1
8,24.305555555555554,1987924.1606395023,3,967.7330486964343,2.803717851638794,725436933.0900189,415.6886536397876,220.73849736610413,581.440678305752,0.37,53,1
8,24.305555555555554,1987924.1606395023,3,968.2677664302064,2.079885244369507,729715853.0071256,415.6886536397876,221.04405035680225,581.4406783058025,0.37,54,1
8,24.305555555555554,1987924.1606395023,3,968.8024841635673,1.9543590545654297,733994772.9242325,415.6886536397876,221.3496033475003,581.4406783054418,0.37,55,1
8,24.305555555555554,1987924.1606395023,3,969.3372018972888,1.5485272407531738,738273692.8413395,415.6886536397876,221.6551563381984,581.4406783054416,0.37,56,1
8,24.305555555555554,1987924.1606395023,3,969.8719196313714,1.6227457523345947,742552612.7584461,415.6886536397876,221.9607093288965,581.4406783058024,0.37,57,1
8,24.305555555555554,1987924.1606395023,3,970.4066373647327,2.256258010864258,746831532.6755531,415.6886536397876,222.26626231959463,581.440678305442,0.37,58,1
8,24.30555555555556,2451742.156025391,4,1189.4217164285342,5.257822751998901,887577760.0869018,350.9113655640752,271.7325266889006,713.8897947229582,0.37,59,1
8,24.30555555555556,2451742.156025391,4,1189.9990545590535,4.8376829624176025,892197737.0758055,350.9113655640752,272.0624341920235,713.8897947230123,0.37,60,1
8,24.305555555555554,1295337.4022060253,2,618.4288882255576,7.094584703445435,329015359.13973093,570.1453750928049,133.5737314316009,384.674858220256,0.37,1,2
8,24.305555555555554,1295337.4022060253,2,618.9401181334722,2.990565061569214,333106324.70389265,570.1453750928049,133.86586280755284,384.67485822025475,0.37,2,2
8,24.305555555555554,1295337.4022060253,2,619.4513480413881,6.581536054611206,337197290.26805437,570.1453750928049,134.15799418350477,384.67485822025475,0.37,3,2
8,24.305555555555554,1295337.4022060253,2,619.9625779493042,6.322838068008423,341288255.832216,570.1453750928049,134.4501255594567,384.6748582202549,0.37,4,2
8,24.305555555555554,1295337.4022060253,2,620.4738078572202,3.280710458755493,345379221.39637774,570.1453750928049,134.74225693540862,384.6748582202551,0.37,5,2
8,24.305555555555554,1295337.4022060253,2,620.9850377651359,6.163914918899536,349470186.96053934,570.1453750928049,135.03438831136054,384.6748582202549,0.37,6,2
8,24.305555555555554,1295337.4022060253,2,621.496267673052,4.318648099899292,353561152.5247012,570.1453750928049,135.32651968731247,384.6748582202552,0.37,7,2
8,24.305555555555554,1295337.4022060253,2,622.0074975809678,5.864215850830078,357652118.08886284,570.1453750928049,135.61865106326442,384.67485822025503,0.37,8,2
8,24.305555555555554,1295337.4022060253,2,622.5187274888838,3.7907421588897705,361743083.6530245,570.1453750928049,135.91078243921635,384.6748582202551,0.37,9,2
8,24.305555555555554,1295337.4022060253,2,623.0299573967995,5.318577766418457,365834049.2171862,570.1453750928049,136.20291381516824,384.67485822025515,0.37,10,2
8,24.305555555555554,1295337.4022060253,2,623.5411873047157,5.722480773925781,369925014.7813479,570.1453750928049,136.49504519112017,384.6748582202554,0.37,11,2
8,24.305555555555554,1295337.4022060253,2,624.0524172126306,5.322831869125366,374015980.3455096,570.1453750928049,136.7871765670721,384.67485822025446,0.37,12,2
8,24.305555555555554,1295337.4022060253,2,624.5636471205469,3.4087343215942383,378106945.9096713,570.1453750928049,137.07930794302405,384.67485822025475,0.37,13,2
8,24.305555555555554,1295337.4022060253,2,625.0748770284629,3.07934308052063,382197911.47383296,570.1453750928049,137.37143931897594,384.674858220255,0.37,14,2
8,24.305555555555554,1295337.4022060253,2,625.5861069363789,4.304502248764038,386288877.03799474,570.1453750928049,137.6635706949279,384.67485822025503,0.37,15,2
8,24.305555555555554,1295337.4022060253,2,626.0973368442947,6.219370126724243,390379842.6021563,570.1453750928049,137.95570207087982,384.674858220255,0.37,16,2
8,24.305555555555554,1295337.4022060253,2,626.6085667522108,3.449798583984375,394470808.1663181,570.1453750928049,138.24783344683178,384.6748582202552,0.37,17,2
8,24.305555555555554,1295337.4022060253,2,627.1197966601264,8.017587184906006,398561773.7304797,570.1453750928049,138.53996482278367,384.67485822025503,0.37,18,2
8,24.305555555555554,1295337.4022060253,2,627.6310265680422,8.385462284088135,402652739.29464144,570.1453750928049,138.8320961987356,384.6748582202549,0.37,19,2
8,24.305555555555554,1295337.4022060253,2,628.1422564759571,4.764907360076904,406743704.8588032,570.1453750928049,139.12422757468752,384.6748582202539,0.37,20,2
8,24.305555555555554,1295337.4022060253,2,628.6534863838742,2.969680070877075,410834670.42296475,570.1453750928049,139.41635895063945,384.67485822025515,0.37,21,2
8,24.305555555555554,1295337.4022060253,2,629.16471629179,7.178852319717407,414925635.9871265,570.1453750928049,139.7084903265914,384.6748582202551,0.37,22,2
8,24.305555555555554,1295337.4022060253,2,629.675946199706,7.195697784423828,419016601.55128825,570.1453750928049,140.0006217025433,384.67485822025526,0.37,23,2
8,24.305555555555554,1295337.4022060253,2,630.1871761076218,6.350391626358032,423107567.11544985,570.1453750928049,140.2927530784952,384.67485822025515,0.37,24,2
8,24.305555555555554,1295337.4022060253,2,630.69840601554,4.434334754943848,427198532.6796116,570.1453750928049,140.58488445444715,384.6748582202574,0.37,25,2
8,24.305555555555554,1295337.4022060253,2,631.2096359234534,5.568639755249023,431289498.2437732,570.1453750928049,140.87701583039907,384.67485822025503,0.37,26,2
8,24.305555555555554,1295337.4022060253,2,631.7208658313693,6.851718187332153,435380463.807935,570.1453750928049,141.169147206351,384.6748582202551,0.37,27,2
8,24.305555555555554,1295337.4022060253,2,632.2320957392852,8.76284146308899,439471429.3720967,570.1453750928049,141.46127858230295,384.6748582202551,0.37,28,2
8,24.305555555555554,1295337.4022060253,2,632.7433256472011,6.671245336532593,443562394.9362583,570.1453750928049,141.75340995825488,384.67485822025515,0.37,29,2
8,24.305555555555554,1295337.4022060253,2,633.254555555117,3.9702486991882324,447653360.5004201,570.1453750928049,142.04554133420677,384.67485822025515,0.37,30,2
8,24.305555555555554,1295337.4022060253,2,633.7657854630328,4.306978702545166,451744326.0645817,570.1453750928049,142.33767271015873,384.67485822025503,0.37,31,2
8,24.305555555555554,1295337.4022060253,2,634.2770153709487,4.050491094589233,455835291.6287434,570.1453750928049,142.62980408611065,384.6748582202551,0.37,32,2
8,24.305555555555554,1295337.4022060253,2,634.7882452788647,3.503620147705078,459926257.1929051,570.1453750928049,142.92193546206255,384.67485822025515,0.37,33,2
8,24.305555555555554,1295337.4022060253,2,635.2994751867805,3.328413963317871,464017222.7570667,570.1453750928049,143.2140668380145,384.67485822025503,0.37,34,2
8,24.305555555555554,1295337.4022060253,2,635.8107050946962,4.593283414840698,468108188.3212285,570.1453750928049,143.5061982139664,384.6748582202551,0.37,35,2
8,24.305555555555554,1295337.4022060253,2,636.3219350026121,3.8669307231903076,472199153.8853902,570.1453750928049,143.79832958991832,384.6748582202551,0.37,36,2
8,24.305555555555554,1295337.4022060253,2,636.8331649105276,5.27290678024292,476290119.4495518,570.1453750928049,144.09046096587028,384.6748582202546,0.37,37,2
8,24.305555555555554,1295337.4022060253,2,637.344394818444,4.668431758880615,480381085.0137136,570.1453750928049,144.3825923418222,384.67485822025515,0.37,38,2
8,24.305555555555554,1295337.4022060253,2,637.8556247263599,3.9949259757995605,484472050.5778753,570.1453750928049,144.67472371777413,384.67485822025515,0.37,39,2
8,24.305555555555554,1295337.4022060253,2,638.3668546342756,3.105448007583618,488563016.1420369,570.1453750928049,144.96685509372605,384.67485822025503,0.37,40,2
8,24.305555555555554,1295337.4022060253,2,638.8780845421915,4.2065417766571045,492653981.7061987,570.1453750928049,145.25898646967798,384.674858220255,0.37,41,2
8,24.305555555555554,1295337.4022060253,2,639.3893144501071,3.6574904918670654,496744947.2703603,570.1453750928049,145.55111784562993,384.67485822025475,0.37,42,2
8,24.305555555555557,1516923.622655993,2,741.2709767126373,10.02000093460083,549805040.1654825,522.9525539674372,168.17070592657547,446.97224134113026,0.37,43,2
8,24.305555555555557,1516923.622655993,2,741.7629852671107,9.306714534759521,553742192.5551594,522.9525539674372,168.45185367198903,446.9722413411299,0.37,44,2
8,24.305555555555557,1516923.622655993,2,742.2549938215848,9.268956184387207,557679344.9448363,522.9525539674372,168.73300141740268,446.9722413411301,0.37,45,2
8,24.305555555555557,1516923.622655993,2,742.7470023760743,8.413591146469116,561616497.3345134,522.9525539674372,169.01414916281624,446.97224134114595,0.37,46,2
8,24.305555555555557,1516923.622655993,2,743.23901093053,8.692309856414795,565553649.7241902,522.9525539674372,169.29529690822986,446.97224134112776,0.37,47,2
8,24.305555555555557,1516923.622655993,2,743.7310194850064,7.97859787940979,569490802.1138672,522.9525539674372,169.57644465364348,446.9722413411303,0.37,48,2
8,24.305555555555557,1516923.622655993,2,744.2230280394799,8.276964664459229,573427954.5035441,522.9525539674372,169.85759239905704,446.97224134113014,0.37,49,2
8,24.305555555555554,1536798.910763515,3,750.6061474696312,2.921665668487549,539734957.5909863,570.1453750928049,169.14063476797193,454.6100366256803,0.37,50,2
8,24.305555555555554,1536798.910763515,3,750.9916461688166,3.0206494331359863,542819796.4843578,570.1453750928049,169.36091973893463,454.610036625681,0.37,51,2
8,24.305555555555554,1536798.910763515,3,751.3771448680016,3.0746278762817383,545904635.3777294,570.1453750928049,169.5812047098973,454.6100366256813,0.37,52,2
8,24.305555555555554,1536798.910763515,3,751.7626435671862,2.507660388946533,548989474.2711009,570.1453750928049,169.80148968085993,454.6100366256813,0.37,53,2
