customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff,a,xxx
20,21.16739291019456,3891370.0773470816,6,1928.095612223291,2.560063600540161,986805649.2645341,1047.2955106116042,349.6575620085679,1316.1948787082972,0.37,1,1
20,21.16739291019456,3891370.0773470816,6,1929.4312667675165,2.58695387840271,997493828.2255781,1047.2955106116042,350.42079317669686,1316.194878708297,0.37,2,1
20,21.16739291019456,3891370.0773470816,6,1930.7669213117704,2.5578789710998535,1008182007.1866223,1047.2955106116042,351.1840243448257,1316.1948787083254,0.37,3,1
20,21.16739291019456,3891370.0773470816,6,1932.1025758558444,1.6100060939788818,1018870186.147666,1047.2955106116042,351.9472555129547,1316.1948787081735,0.37,4,1
20,21.16739291019456,3891370.0773470816,6,1933.4382304002252,1.4262993335723877,1029558365.1087102,1047.2955106116042,352.71048668108364,1316.1948787083288,0.37,5,1
20,21.16739291019456,3891370.0773470816,6,1934.773884944264,2.276925802230835,1040246544.0697541,1047.2955106116042,353.4737178492125,1316.1948787081421,0.37,6,1
20,21.16739291019456,3891370.0773470816,6,1936.1095394885176,2.6955933570861816,1050934723.0307982,1047.2955106116042,354.2369490173413,1316.1948787081703,0.37,7,1
20,21.16739291019456,3891370.0773470816,6,1937.445194033068,2.457294464111328,1061622901.9918424,1047.2955106116042,355.00018018547024,1316.194878708495,0.37,8,1
20,21.16739291019456,3891370.0773470816,6,1938.780848576972,2.9827706813812256,1072311080.9528862,1047.2955106116042,355.7634113535993,1316.1948787081733,0.37,9,1
20,21.16739291019456,3891370.0773470816,6,1940.116503121519,2.7200663089752197,1082999259.91393,1047.2955106116042,356.52664252172804,1316.1948787084948,0.37,10,1
20,21.16739291019456,3891370.0773470816,6,1941.4521576655789,2.44704008102417,1093687438.874974,1047.2955106116042,357.2898736898571,1316.1948787083288,0.37,11,1
20,21.16739291019456,3891370.0773470816,6,1942.7878122096492,2.9149417877197266,1104375617.836018,1047.2955106116042,358.0531048579859,1316.194878708174,0.37,12,1
20,21.16739291019456,3891370.0773470816,6,1944.123466754026,2.770127296447754,1115063796.7970622,1047.2955106116042,358.8163360261147,1316.1948787083252,0.37,13,1
20,21.16739291019456,3891370.0773470816,6,1945.4591212982514,2.7034244537353516,1125751975.7581062,1047.2955106116042,359.5795671942437,1316.194878708325,0.37,14,1
20,21.16739291019456,3891370.0773470816,6,1946.7947758428022,2.7702078819274902,1136440154.71915,1047.2955106116042,360.34279836237243,1316.1948787086503,0.37,15,1
20,21.16739291019456,3891370.0773470816,6,1948.1304303866743,2.757943868637085,1147128333.6801941,1047.2955106116042,361.10602953050136,1316.194878708297,0.37,16,1
20,21.16739291019456,3891370.0773470816,6,1949.466084931253,3.052337169647217,1157816512.6412382,1047.2955106116042,361.8692606986303,1316.1948787086499,0.37,17,1
20,21.16739291019456,3891370.0773470816,6,1950.8017394750009,2.698655366897583,1168504691.602282,1047.2955106116042,362.63249186675927,1316.1948787081722,0.37,18,1
20,21.16739291019456,3891370.0773470816,6,1952.1373940193514,3.5291249752044678,1179192870.5633266,1047.2955106116042,363.3957230348881,1316.1948787082972,0.37,19,1
20,21.16739291019456,3891370.0773470816,6,1953.4730485637745,2.388911724090576,1189881049.5243702,1047.2955106116042,364.15895420301695,1316.1948787084948,0.37,20,1
20,21.16739291019456,3891370.0773470816,6,1954.8087031078026,2.307645797729492,1200569228.4854143,1047.2955106116042,364.9221853711458,1316.1948787082974,0.37,21,1
