customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay
5,24.305555555555557,870557.6620533199,1,426.2520000507901,0.6461608409881592,317962597.3136645,181.53213916627095,96.68624664772224,257.05106841727616
5,24.305555555555554,1122202.452803979,2,538.4302442315047,0.4411582946777344,333617313.6165922,398.79276844778457,119.18916591855617,329.84920387403145
5,24.305555555555554,1275849.7627650048,2,611.0835924379251,0.5508859157562256,386484414.9013405,159.63853127497603,136.02145419950577,373.04604758879
5,24.305555555555554,1650181.0257524783,2,785.2705263686817,0.4611227512359619,492729871.31863505,222.24088277662742,175.41938170611542,478.28660838297964
5,24.30555555555555,1570629.080092057,2,748.6825989054271,0.22022128105163574,473590558.7656749,331.0730930812655,167.29225818096506,455.92114708873817
5,24.305555555555554,967899.5753097718,1,470.99877293898146,0.42534422874450684,341196285.58275974,169.92362001536705,106.6175548051623,284.41805202994743
5,24.305555555555557,938023.3123169848,1,458.6051723820928,0.5355734825134277,344789271.5809103,420.74379266017274,104.33521045182235,276.0185540914037
5,24.305555555555546,1165711.1629976202,2,560.1867447600082,0.5210318565368652,358054932.0130144,181.2189133088374,124.63164445230535,342.0813669684738
5,24.30555555555555,1169986.128942299,2,562.3795447067703,0.45018672943115234,360897030.90662163,239.7802902691343,125.1978866276691,343.28324310834927
5,24.305555555555554,1258782.686816144,2,603.8650715397353,0.5253658294677734,387428086.80224264,297.61633562918894,134.63846311216122,368.24776109345305
6,24.305555555555554,1550460.3691489343,2,745.4639101703483,1.0063543319702148,500806263.06790555,408.18449364450794,167.52174405774448,452.3008580692954
6,24.305555555555554,1053756.6106992734,2,513.8043370388365,1.0272431373596191,355592955.8553526,592.3738015217984,114.94182444209672,312.6561442651672
6,24.305555555555554,1621251.5229247103,2,777.6666704186056,0.9169845581054688,514990161.5479911,405.6796456255552,174.55050578077044,472.2032853022573
6,24.30555555555555,1333284.0936797345,2,646.0163277451202,0.8576517105102539,452054735.5919936,343.7662661291449,145.58458757992844,391.24329948024535
6,24.305555555555554,971012.9062340056,2,511.7659628663487,0.8927657604217529,297912947.704828,302.6797889867769,103.79131305726905,330.13116501612785
6,24.305555555555554,1182981.2661128286,2,571.0692687658097,1.090834140777588,369328463.0378489,318.9917277418517,126.90430609392877,348.9867331014344
6,24.30555555555555,606389.8323290007,1,300.22934088423136,1.1887845993041992,201790081.0310965,207.4405091043097,65.9412405033619,184.83217000334804
6,24.305555555555554,1208912.9414467702,2,582.7402256070636,1.1432077884674072,373521423.6742484,528.1114650338261,129.40742126385337,356.2772383953202
6,24.305555555555546,1934233.383253662,3,922.2981455189973,0.8713808059692383,579353481.9515748,571.7503628328764,205.74414043998155,562.2458997490296
6,24.305555555555557,1476557.1053627315,2,713.4799654516758,1.6498863697052002,499078482.4984974,186.3539169612061,161.11798978023486,431.52348333626475
7,24.30555555555555,1564195.121715723,2,754.2314074796383,3.8756651878356934,507315905.5419173,391.8207394714045,169.15378390374872,458.212285648078
