customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay
15,23.61648631555523,2406226.350572085,4,1569.8614212964037,1.8147997856140137,788111142.6158938,979.7974162241024,251.40437753868176,1129.9037606037107
15,19.9510406218184,2114767.4308575788,3,1107.5628416610346,2.6596994400024414,756817853.8136096,641.5469766075737,197.91096757322276,761.2186484078948
15,22.037628801816172,2745813.106076648,4,1429.4419902788268,3.182910919189453,913972886.3598642,786.6820466849326,270.764677534426,955.6038045935813
15,20.03284109720164,2386393.2966046236,4,1249.8605703330836,2.5513193607330322,773196178.1909137,1249.392589111949,226.79781920366617,852.964386726668
15,21.186326991690315,2268368.778056494,4,1153.632917501337,3.3270275592803955,769766526.3313271,817.4886728200613,218.88825621305784,770.578469128486
15,21.560559378959304,2386686.539760107,3,1542.0992027619,3.9734044075012207,869802301.3458502,796.6826144990382,240.54632589725452,1121.1431324417047
15,22.511634490386793,2501509.063107791,4,1233.7262207152519,3.6019375324249268,812783266.110222,667.7808982658346,248.8293094631704,798.2749291547036
16,23.431607288986093,2333214.35289392,3,1149.3171585871646,1.44667649269104,805276247.9929633,778.9077450943643,245.67684327084388,719.3826828631879
16,21.112581871233544,2467790.9078254146,4,1263.646709785883,1.2147796154022217,838406683.3685843,988.8726017941932,242.23851633373496,839.729306201847
16,21.987583652406517,2901608.3764764285,4,1449.309867123287,3.5134212970733643,963132413.2159747,1062.8496772043345,289.453589514072,942.7660854736611
16,20.903842188154908,2827811.9582444285,4,1439.3866310752305,3.8364710807800293,932985911.3391268,902.7974097568025,270.853057269654,965.3937808533361
16,20.55057892517601,2060264.64290823,3,1371.8866935507888,1.6496429443359375,734931744.4477053,993.2963758154403,203.26600592343763,1016.1711831847729
16,20.25803898142996,2265922.326076727,4,1170.0464609706432,3.697746753692627,738406943.9229488,875.9183566538802,208.4100937745528,805.328796865176
16,21.393378627212616,2549851.691102223,4,1276.508846868877,3.0745925903320312,856088883.0302341,1242.9684615078231,240.60106659126072,855.4569803341708
16,18.300615031849535,2338559.5873275427,4,1427.2323442193592,3.6537394523620605,755149135.669928,774.2926457643225,201.16838217740099,1075.1876754089076
16,20.149247239792,2441455.3805395057,4,1695.35259976744,2.572136640548706,810842226.4670827,726.6436792142799,231.60529622226224,1290.0433313784813
16,22.186499554167145,2643413.6705054766,4,1453.716268663226,1.9441986083984375,883389467.721402,789.5965237407939,267.6731934598571,985.2881801084759
17,20.779626217152675,2254360.2122836933,4,1173.7551239359484,2.6167941093444824,805872735.5504794,831.8123976711878,222.49362273590535,784.391284148114
17,19.163341057905207,2231639.826656387,4,1192.6080283384085,4.126570701599121,743371457.209796,791.47973411571,202.16676732428968,838.8161855209016
17,20.264020535926022,2656040.220750493,4,1559.8715940710808,3.7095553874969482,914118608.8448439,982.7203543130587,256.9056045940446,1110.2867860315027
17,22.87792188889577,2704903.073456124,4,1339.8572397132548,3.4824202060699463,904366551.0285541,889.4956584426443,279.3647943112715,850.9688496685295
17,22.206007800607292,2841593.748447932,4,1473.9964677437388,7.4913318157196045,984441376.5920606,740.4945792041831,290.4066890820741,965.7847618501091
17,20.1754409882351,2483886.486811245,4,1299.4129639147836,2.98944354057312,858222351.9068364,938.4095443754504,237.18943432567409,884.331453844854
17,20.783625242212224,2094313.968899239,4,1085.1993108170818,4.863412141799927,727500264.2462329,768.3760097232627,202.04079434563843,731.6279207122145
17,21.160445085027,2084032.7400701982,3,1511.4819269631712,3.2001163959503174,767335495.6271546,896.7602340428616,209.36253255663593,1145.0974949890583
17,18.95489133278255,2688664.3348200563,4,2039.8214368856327,3.40151309967041,915915458.8269377,1192.6980637587794,244.97359385148945,1611.1176476455262
17,20.686696076528886,2732097.725348725,4,1902.5479148985507,5.069501161575317,896429277.027276,1264.1205956142642,253.78062165212742,1458.4318270073277
18,21.51866213840964,2310118.970185446,4,1290.1522943963857,5.765207529067993,790626948.9194604,1034.8162474673306,228.81860161893033,889.7197415632577
18,21.635670518087373,2799561.0540692713,4,1409.1738786173046,2.950286388397217,933010490.6274937,896.6049134112825,274.2116905490042,929.3034201565472
18,21.14736197744237,2462450.111924512,4,1571.034976195535,2.5634424686431885,836379230.7239125,1255.7523947305485,233.93045591507345,1161.6566783441563
18,22.602446305252677,2378263.502849102,4,1192.1157368711886,2.956944465637207,831281216.3294469,996.0746288729931,244.57262479577903,764.1136434785753
18,17.705617796798855,2093283.3539590093,4,1504.8691134683459,2.5297229290008545,734187679.035909,862.3517167902015,182.46547977995988,1185.554523853416
18,21.171379507438857,2675138.693253499,5,1708.1314569272622,4.006154775619507,889848598.1670353,966.1549985810743,262.6360140178572,1248.518432396012
18,21.608515752191845,2781731.278524211,4,1401.4879229782373,1.4071564674377441,928250467.2144958,1158.7962367986706,272.40669764446926,924.776202100416
18,22.499651483363383,2759285.0488601523,4,1370.9048143520754,7.201379060745239,963466895.6838077,1234.9653432504954,278.7352827717679,883.1180695014816
