customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff,a,xxx
50,19.75077406784477,7195000.841975888,13,3752.807210491482,6.279098749160767,2609850369.496031,3260.535203228366,648.7250721207519,2617.538334280166,0.37,1,1
50,19.781831245654438,7195000.841975888,13,3760.2203782097804,8.81855845451355,2609850369.486568,3260.535203228366,650.4428592175211,2621.9453745791184,0.37,2,1
50,19.423000324573326,7144708.277363884,13,3769.205469254645,5.324016809463501,2563165153.5607786,2937.0686840256417,635.6332889116293,2656.8472136592936,0.37,3,1
50,19.453078209812773,7144708.277363884,13,3776.8590923709494,4.509083986282349,2563165153.560803,2937.0686840256417,637.4324223269816,2661.3523532987315,0.37,4,1
50,19.500519021929595,7144708.277363884,13,3784.973624990126,6.5776238441467285,2563165153.560803,2937.0686840256417,639.7677171196352,2665.3801200307644,0.37,5,1
50,19.392237908083015,7134525.447260016,13,3799.249814614289,5.315340042114258,2540946489.8712206,2965.479597740352,632.689234555915,2692.0436541414374,0.37,6,1
50,19.432840008248625,7134525.447260016,13,3807.196141498115,5.172400236129761,2540946489.871249,2965.479597740352,635.0438156240998,2695.8694641559405,0.37,7,1
50,19.19998629795961,7278082.51226219,14,3929.6843138750246,5.012191534042358,2568205803.4492674,3455.3057571592876,631.8549035810704,2823.9382326081513,0.37,8,1
50,19.31634849227469,7287697.500604333,14,3938.0332447005676,4.381043195724487,2573105290.691213,3392.313330118169,637.164482170041,2822.9954009029957,0.37,9,1
50,19.368201203298327,7287697.500604333,14,3945.910143501212,4.9901123046875,2573105290.691262,3392.313330118169,639.6038509884269,2826.603404271465,0.37,10,1
50,19.377981998739287,7278082.51226219,14,3953.6910115827213,4.499184608459473,2568205803.449225,3455.3057571592876,638.6702367678818,2836.018097238928,0.37,11,1
50,19.496240430596718,7287697.500604333,14,3962.0572104616576,4.378079175949097,2573105290.69123,3392.313330118169,643.2006846349132,2836.45601235056,0.37,12,1
50,19.337845063997094,6653874.504138317,14,3669.342774271119,4.431337356567383,2369830966.735214,3095.264083497802,583.6124080721236,2648.021060144903,0.37,13,1
50,19.57424995463561,7278082.51226219,14,3981.1172381473425,4.42558217048645,2568205803.4492674,3455.3057571592876,646.6156674660892,2849.5398200816862,0.37,14,1
50,19.677442277669336,7287697.500604333,14,3989.2693823952345,4.413466453552246,2573105290.6912203,3392.313330118169,650.5029540568662,2850.889212795719,0.37,15,1
50,19.69491640910843,7278082.51226219,14,3999.9925946477247,4.093564033508301,2568205803.449249,3455.3057571592876,651.9669107577873,2859.050500821597,0.37,16,1
50,20.11418548313736,7414569.540244907,14,4032.139317928518,4.616711378097534,2633962073.6227975,3468.885804680297,681.3940804186933,2839.6996771958047,0.37,17,1
50,20.212166113273472,7973270.616629325,15,4289.678228100701,4.844008445739746,2763735700.891677,3369.1162874598135,722.5587135124828,3025.2004794538557,0.37,18,1
50,20.253025214268114,7973270.616629325,15,4298.759382095974,3.8943986892700195,2763735700.891674,3369.1162874598135,724.3132974095663,3031.2111116292326,0.37,19,1
50,19.739625593086362,7970617.261410689,16,4374.865353162164,4.973524570465088,2737403647.4224877,3376.939962471781,708.8887862898944,3134.3099771548486,0.37,20,1
50,19.83271211153274,7970617.261410689,16,4384.926041183744,4.725531339645386,2737403647.4224806,3376.939962471781,711.9065661764447,3139.089550374966,0.37,21,1
50,19.996070562601265,7970617.261410689,16,4395.29949963262,4.718977212905884,2737403647.4224496,3376.939962471781,717.7984456276952,3139.1522197841527,0.37,22,1
50,20.079411235036442,7633070.100994278,16,4351.562231163114,3.986614227294922,2610850515.0620737,3083.9793191916638,690.4124556050065,3143.3404338543523,0.37,23,1
50,20.107394436107562,7970617.261410689,16,4413.201519487004,4.461669445037842,2737403647.4224625,3376.939962471781,722.7060934189997,3148.4658560037547,0.37,24,1
50,20.146118127312167,7970617.261410689,16,4422.92285546821,4.430502414703369,2737403647.422487,3376.939962471781,724.983847281793,3154.2011227250728,0.37,25,1
50,20.23353559523116,7970617.261410689,16,4433.17115710621,4.416843414306641,2737403647.4225245,3376.939962471781,728.305826728662,3158.6359603310516,0.37,26,1
50,20.29929248518306,7995209.949353296,16,4445.618534784192,4.301212310791016,2732977269.960804,3273.063382742202,730.6812395169817,3166.926365629474,0.37,27,1
50,20.32712401666346,7995209.949353296,16,4454.203643793947,4.385406017303467,2732977269.9608297,3273.063382742202,731.9819002376362,3173.2353183780833,0.37,28,1
50,20.36683096119871,7995209.949353296,16,4464.084849877914,3.832547664642334,2732977269.960772,3273.063382742202,734.1240734343447,3179.3677213678106,0.37,29,1
50,20.448984609461036,7995209.949353296,16,4473.611530285423,3.8472940921783447,2732977269.960831,3273.063382742202,737.4496967784809,3183.074560923082,0.37,30,1
50,20.492642575252106,7995209.949353296,16,4483.306362724657,4.503723621368408,2732977269.9608254,3273.063382742202,739.454236896392,3189.2614481559713,0.37,31,1
50,20.532280113225333,7995209.949353296,16,4493.5164405573,5.262209177017212,2732977269.9596176,3273.063382742202,741.1358504035792,3196.528702351036,0.37,32,1
50,20.562685869445357,7995209.949353296,16,4504.020384069465,4.315469741821289,2732977269.9604516,3273.063382742202,743.021240127313,3203.733213846667,0.37,33,1
50,20.611291276765314,7995209.949353296,16,4514.038642890879,4.869448184967041,2732977269.960387,3273.063382742202,744.6873496450621,3210.8357810120197,0.37,34,1
50,20.674519756775748,7995209.949353296,16,4524.363360743147,4.330174207687378,2732977269.9608307,3273.063382742202,746.7078692605882,3217.624589537117,0.37,35,1
50,20.695192806703396,7995209.949353296,16,4534.5516301214575,4.083294153213501,2732977269.9607754,3273.063382742202,748.2229827473446,3225.161410313605,0.37,36,1
50,20.75769896324898,7995209.949353296,16,4543.70070456796,4.022079944610596,2732977269.9608245,3273.063382742202,750.4319004937337,3230.444878703926,0.37,37,1
50,20.786806402330946,7995209.949353296,16,4553.282926984128,4.254948854446411,2732977269.9608293,3273.063382742202,751.9429748086931,3237.382721068915,0.37,38,1
50,20.811285964035513,7995209.949353296,16,4564.080038652962,4.344613313674927,2732977269.960545,3273.063382742202,753.2266770581388,3245.933353801219,0.37,39,1
50,21.108155412258572,8207276.254881572,16,4654.3433974183245,4.269895315170288,2827158227.8691344,3184.559557074454,778.5485653595782,3291.8834080390625,0.37,40,1
50,21.381222066775887,8350125.663720364,16,4694.524989222674,4.3267552852630615,2849758071.340232,3285.350165093894,801.9058361973916,3291.1897758772384,0.37,41,1
50,21.401463177491127,8350125.663720364,16,4705.457110442199,4.437114000320435,2849758071.340288,3285.350165093894,802.5853433648964,3300.932759553631,0.37,42,1
50,21.439794796450865,8350125.663720364,16,4716.400177411057,4.555073022842407,2849758071.3402853,3285.350165093894,803.7012441921818,3309.923000074738,0.37,43,1
50,21.501437549134785,8350125.663720364,16,4728.0025995365995,3.900130271911621,2849758071.3402343,3285.350165093894,805.403864829941,3318.545836084203,0.37,44,1
