customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff,a,xxx
8,24.30555555555555,1615549.5191510054,2,764.9070864936334,5.83174467086792,547330885.0909797,415.6886536397876,176.37535932792255,456.2502076697689,0.37,1,1
8,24.30555555555555,1615549.5191510054,2,766.957086493323,4.632193565368652,547330885.0909797,415.6886536397876,176.37535932792255,458.3002076694585,0.37,2,1
8,24.30555555555555,1615549.5191510054,2,769.0070864933228,4.3929078578948975,547330885.0909797,415.6886536397876,176.37535932792255,460.35020766945837,0.37,3,1
8,24.30555555555555,1615549.5191510054,2,771.0570864933221,4.892600059509277,547330885.090974,415.6886536397876,176.3753593279221,462.40020766945844,0.37,4,1
8,24.30555555555555,1615549.5191510054,2,773.1070864936332,5.646616220474243,547330885.0909797,415.6886536397876,176.37535932792255,464.4502076697687,0.37,5,1
8,24.30555555555555,1615549.5191510054,2,775.1570864933228,4.781078100204468,547330885.0909796,415.6886536397876,176.37535932792255,466.5002076694584,0.37,6,1
8,24.30555555555555,1615549.5191510054,2,777.2070864933737,3.8291919231414795,547330885.0909797,415.6886536397876,176.37535932792255,468.5502076695092,0.37,7,1
8,24.30555555555555,1615549.5191510054,2,779.257086493634,6.535392761230469,547330885.0909797,415.6886536397876,176.37535932792255,470.6002076697696,0.37,8,1
8,24.30555555555555,1615549.5191510054,2,781.3070864933229,4.5741355419158936,547330885.0909797,415.6886536397876,176.37535932792255,472.6502076694584,0.37,9,1
8,24.30555555555555,1615549.5191510054,2,783.3570864933665,5.409536361694336,547330885.0909793,415.6886536397876,176.37535932792252,474.7002076695021,0.37,10,1
8,24.30555555555555,1615549.5191510054,2,785.407086493323,3.7900009155273438,547330885.0909797,415.6886536397876,176.37535932792255,476.7502076694586,0.37,11,1
8,24.30555555555555,1615549.5191510054,2,787.4570864936331,4.8261401653289795,547330885.0909797,415.6886536397876,176.37535932792255,478.80020766976867,0.37,12,1
8,24.30555555555555,1615549.5191510054,2,789.5070864933732,6.00912070274353,547330885.0909797,415.6886536397876,176.37535932792255,480.8502076695088,0.37,13,1
8,24.30555555555555,1615549.5191510054,2,791.5570864933229,5.474535942077637,547330885.0909796,415.6886536397876,176.37535932792255,482.9002076694585,0.37,14,1
8,24.30555555555555,1615549.5191510054,2,793.6070864933231,4.498748302459717,547330885.0909797,415.6886536397876,176.37535932792255,484.95020766945856,0.37,15,1
8,24.30555555555555,1615549.5191510054,2,795.6570864936366,6.084063529968262,547330885.0909797,415.6886536397876,176.37535932792255,487.0002076697721,0.37,16,1
8,24.30555555555555,1615549.5191510054,2,797.7070864933232,3.962804079055786,547330885.0909797,415.6886536397876,176.37535932792255,489.0502076694587,0.37,17,1
8,24.30555555555555,1615549.5191510054,2,799.7570864936283,6.05164647102356,547330885.090974,415.6886536397876,176.3753593279221,491.1002076697646,0.37,18,1
8,24.30555555555555,1615549.5191510054,2,801.8070864936333,4.437117576599121,547330885.0909796,415.6886536397876,176.37535932792255,493.15020766976875,0.37,19,1
8,24.30555555555555,1615549.5191510054,2,803.8570864933231,4.602904796600342,547330885.0909797,415.6886536397876,176.37535932792255,495.20020766945856,0.37,20,1
8,24.30555555555555,1615549.5191510054,2,805.907086493323,4.58347749710083,547330885.0909797,415.6886536397876,176.37535932792255,497.2502076694585,0.37,21,1
8,24.30555555555555,1615549.5191510054,2,807.9570864933229,4.9542951583862305,547330885.0909796,415.6886536397876,176.37535932792255,499.3002076694584,0.37,22,1
8,24.30555555555555,1615549.5191510054,2,810.007086493323,4.068040609359741,547330885.0909797,415.6886536397876,176.37535932792255,501.3502076694585,0.37,23,1
8,24.30555555555555,1615549.5191510054,2,812.0570864933229,5.228718996047974,547330885.0909798,415.6886536397876,176.37535932792255,503.4002076694584,0.37,24,1
8,24.30555555555555,1615549.5191510054,2,814.1070864933229,3.0108182430267334,547330885.0909797,415.6886536397876,176.37535932792255,505.45020766945845,0.37,25,1
