customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,timewindows,fuel_per_100km_distance,drivercost_per_100km_distance
13,20.469832910791265,2418749.940296138,3.0,1239.5928059077833,0.6388859748840332,889517068.822381,887.3586381739401,224.1502021329255,847.3299521751637,13800,9.267192048198327,35.03173015361073
13,21.500083543519573,2234039.4243374574,3.0,1192.7760821276822,3.49098539352417,818095479.9054487,1084.9356236691094,224.44401212516505,799.9990609086435,14100,10.046555565675737,35.80953192649664
13,18.91289937610183,2393287.1927366853,4.0,1285.6928513865594,3.366506576538086,824853018.8303802,865.9207009863588,206.33707094665297,924.6029772299167,14400,8.621492296154807,38.633181175914295
13,18.437144208132395,2455923.816639238,4.0,1366.783025509012,1.307301044464111,845116832.4237281,1025.7662027946235,209.16232521887696,1000.7489563759772,14700,8.516645500229773,40.74837132958925
13,20.402556276700288,2269984.4985776236,3.0,1214.1607826742406,1.8646750450134275,797364404.8580456,994.6934242129844,219.6945351096013,829.6953462324383,15000,9.678239443805113,36.55070537936831
13,20.70567209861749,2213399.199724403,3.0,1147.8453940980726,2.122227668762207,800885791.6310029,1058.7478945818916,217.56670622576075,767.1036582029913,15300,9.829528548345486,34.657266447846624
13,21.890101423200296,2317504.8472588244,3.0,1169.5947469300672,2.8763725757598877,874827082.0235732,1000.7230111217806,233.43280237130753,761.0873427802791,15600,10.072591763828022,32.840809100378074
13,18.07984719071712,2423140.1553667593,4.0,1415.6582661455477,0.4984171390533447,816226190.4273655,1048.8499086597342,197.83207825267337,1069.4521292033694,15900,8.164285413475396,44.134967877724776
13,18.088646550451553,2177417.53296776,3.0,1174.566281765871,1.5093820095062256,816818824.1560011,839.732971899141,181.17592160036523,857.5084189652318,16200,8.32067891698417,39.38190108152897
13,20.6406654913232,2466197.8739476283,3.0,1269.3731424220373,0.7102222442626953,877584559.5677909,1048.8499086597344,236.74719910078224,855.0655439956683,16500,9.5996838535029,34.67140869061613
13,21.409940345128543,2326622.3222123487,3.0,1183.3093634671927,3.912916660308838,877730518.6937809,1084.9356236691094,229.41346785435067,781.8357947220791,16800,9.860365632364646,33.6038981169339
13,17.814292912123975,2543923.979359682,4.0,1400.6773876118243,6.422898054122925,918010311.8621109,905.2239071465286,207.48882473559257,1037.5719443245373,17100,8.156250989379743,40.786279493528696
13,20.846622679988684,2287039.1463863873,3.0,1181.2908925200302,2.1983227729797363,841095896.4328434,1053.86284508747,224.15455507252543,789.0204211431106,17400,9.801080817820653,34.49964651413135
13,17.199650377056308,2492227.9108981835,4.0,1415.657898218764,0.4009566307067871,811721680.2385137,892.8728058648305,191.66575575360477,1080.2428256499556,17700,7.690538851421884,43.344463840012246
13,20.40379840698201,2254434.476293989,3.0,1183.1956828387006,2.960062265396118,847514273.0079706,939.4007089502752,211.3553178261012,813.3238766430236,18000,9.375092514267399,36.07662521112733
14,17.504602592996456,2880286.7748985826,6.0,1696.7999715464448,0.2105183601379394,921953539.0229448,714.5960459348623,224.32218292926711,1304.236151420227,1800,7.788189179084978,45.281468594950944
14,17.504800502692895,2891110.3457569713,5.0,1717.9853706702936,0.2129402160644531,962093669.7058684,976.7551122199732,227.8498235437867,1319.2481794686669,2100,7.881049019044944,45.6311943058421
14,19.803985013727115,2540567.7926649796,4.0,1399.173191298372,0.2739326953887939,878006945.0693452,845.4992531393273,233.7897527489668,990.0411239876798,2400,9.202263896439005,38.96928579690276
14,17.88980590858065,2926159.887823176,5.0,1654.6861792566672,0.2409625053405761,943106152.4521512,934.460624720294,238.6564984002045,1237.0373070563094,2700,8.155962337989175,42.275109853158575
14,18.977654374346745,2642776.877947588,5.0,1476.5109098727671,0.2517571449279785,877279891.722938,770.4632526641883,231.3942222667342,1071.5710209059826,3000,8.755722974481209,40.54716195860535
14,16.374157524037443,2552063.1958931196,5.0,1600.5787735187546,0.2267556190490722,807448683.6534152,657.193015699277,191.81890514093655,1264.8956895221156,3300,7.516228651767678,49.56365075745912
14,16.141527391135774,3038549.762107597,6.0,1980.159830757587,0.2714772224426269,958865629.1436328,917.7224478276372,224.17629616867632,1587.8513124624037,3600,7.377739833794372,52.25688031388498
14,17.206721506288584,2379906.251783294,4.0,1372.7775988669518,0.2975127696990967,814184501.7246614,913.695339958888,189.95604587092745,1040.3545185928288,3900,7.981660862842432,43.7140966293642
14,17.755409263999454,2509986.4227957353,4.0,1404.4115789277073,0.2868247032165527,855453845.7485667,899.17849862713,202.872955831846,1049.3839062219768,4200,8.08263160267923,41.808349905459885
14,16.57405508658295,2680902.898299692,5.0,1624.6554850794505,0.305814266204834,868167049.9188449,884.1343059380224,207.38300331827696,1261.735229272466,4500,7.735565635361333,47.063816823529706
14,17.140791829555905,2264317.287390552,4.0,1409.013207083481,0.3150572776794433,797661693.322219,737.9926399106103,181.6448670161771,1091.1346898051709,4800,8.022058923796346,48.1882418105202
14,17.360940785923823,2344128.8951070416,4.0,1371.6025855419928,0.3003859519958496,780810292.572104,867.5617696336628,186.487809596378,1045.248918748331,5100,7.95552710372022,44.59007868253768
14,17.846287602955773,2414070.3061825996,4.0,1354.2701622571094,0.3886163234710693,849752411.3090935,851.8589730736038,196.03454894793109,1011.20970159823,5400,8.12049874628229,41.88816286785238
14,17.341408430080904,2333205.2145379325,4.0,1351.715621783408,0.4094600677490234,814299173.5109833,869.4650473366322,193.20574057494895,1013.6055757772472,5700,8.280700701811664,43.44262431189455
14,20.727076824586028,2481295.829455707,3.0,1284.5302205128207,0.4679408073425293,896455339.4537024,686.5122288011154,234.9226558713698,873.4155727379236,6000,9.467740729766271,35.19997746215995
14,18.748568600833337,2503302.930675234,4.0,1329.5537178798186,1.1608607769012451,859277568.5141474,838.0007356127973,212.22727885303064,958.1559798870148,6300,8.477890400415303,38.2756704410746
14,19.376329696752823,2284818.859781275,4.0,1227.4299125553027,2.1480000019073486,798779730.4217558,776.6276927093054,198.5162402250026,880.0264921615482,6600,8.68848921546483,38.51624772765543
14,17.19880496844716,2462189.4469138454,4.0,1422.856733439075,0.3501536846160888,850335546.2280228,867.3199487146358,198.35634781873785,1075.7331247562838,6900,8.05609609233609,43.69010378566231
14,17.858581820559166,2266807.5665721497,4.0,1284.5290769856747,1.80770206451416,774355032.7254295,624.7224029456992,188.67838863924104,954.341896867003,7200,8.323529152699942,42.10070192725499
14,20.00681847907233,2325918.2313024723,3.0,1244.2093144375629,0.3919839859008789,864579551.7527789,767.9226395464839,218.75648805919815,861.3854603339661,7500,9.405166747272041,37.03421077926741
14,16.670504130803756,2330863.4127741675,4.0,1401.7187999568869,0.3435754776000976,797975411.7261444,737.9926399106104,183.02779460651288,1081.4201593954892,7800,7.8523603572581395,46.39568983188059
14,17.91089847448818,2378482.013407996,4.0,1472.098895303668,0.8337662220001221,808616749.6003597,732.39740008705,196.70512202128063,1127.864931766427,8100,8.270195902782241,47.41952747207751
14,16.787925146187845,2272320.587856002,4.0,1367.016767650974,0.6747074127197266,773214953.1754366,761.9584341079154,174.374977707436,1061.860556662961,8400,7.673872192126009,46.73022646266899
14,17.091920191591992,2278012.4101737146,4.0,1273.1403666191354,2.0156214237213135,788028601.2291732,807.6752214812159,173.51517029175434,969.4888186085656,8700,7.616954566043061,42.55853981649886
14,17.70942696604264,2261394.6434977776,4.0,1347.1267813437755,0.9672551155090332,773431302.3401909,746.4974584668832,184.17867698284633,1024.8140966237947,9000,8.144473036248584,45.317790929171
14,18.384744687887103,2264317.287390552,4.0,1200.3545913167948,2.694235324859619,762739593.8648925,737.9926399106104,182.52866673563835,880.9294245294277,9300,8.061090543807504,38.90485796469936
14,20.806120574718168,2269861.711543028,3.0,1160.6620966478808,1.73642897605896,846216058.1627904,829.4959170565244,213.3477442599435,787.3035441929798,9600,9.399151638841998,34.68508853157311
14,17.03565945971762,2296815.639110227,4.0,1435.3565650798002,0.7182974815368652,795855093.6873779,845.4992531393273,185.5695941375281,1110.609775339126,9900,8.079429231395197,48.35432833300324
14,17.95915253232007,2358534.9457251863,4.0,1302.6556344055944,3.370389938354492,819604623.7002023,829.4959170565245,193.56361493988803,963.9193082607902,10200,8.206942843510525,40.8694096310882
14,16.86660818956929,2200793.2101315497,4.0,1286.1447515135826,1.0662829875946045,757470002.5999129,732.3974000870501,173.53200531904702,982.4637422052504,10500,7.884975495206764,44.641347387041634
14,16.52943922433676,2264629.7637034603,4.0,1300.8150951186958,5.953224182128906,782004600.6786041,746.4974584668834,172.3381917676582,999.223259525294,10800,7.609994116028267,44.12302953623709
14,16.701841274537628,2308446.3701578975,4.0,1426.457754185623,0.5162568092346191,784488987.4673904,684.4658116924401,184.22838423023316,1104.058081782715,11100,7.980622231983321,47.82688894380498
14,16.38369667788798,2285096.0309374323,4.0,1328.3964343663042,1.2965598106384275,789996800.5849795,770.2214317451613,170.4492321334029,1030.110278132849,11400,7.459171510769209,45.0795180677925
14,15.667656830721624,2342753.8438109583,4.0,1379.5998618985525,0.6331684589385986,796099563.7496443,805.5301228592193,169.1557640348435,1083.5772748375762,11700,7.220381453293349,46.25228884802172
14,15.98171080564298,2253675.6395756076,4.0,1366.1731592500118,1.0628528594970703,762852896.2589289,708.4316058897449,165.3166885650308,1076.8689542612078,12000,7.3354251011987595,47.782783615835434
14,15.136722353012928,1893142.3536779983,4.0,1057.6009395995002,6.06287407875061,675743380.4255974,708.431605889745,129.43770345618708,831.0849585511729,12300,6.837188085973325,43.89976046632418
14,16.717756687886887,2230109.6451531923,4.0,1267.5728962212656,5.056641578674316,792374584.4598869,737.9926399106104,171.8193836415351,966.8889748485792,12600,7.70452627811187,43.35611824961014
14,15.71762940662934,2644885.2303755684,5.0,1657.7032954030833,3.768247365951538,864936095.6579531,794.2606629488594,195.6611069004778,1315.2963583272472,12900,7.397716341464627,49.72980843257526
14,20.13364628287166,2332484.628426054,3.0,1247.017206644769,13.803698778152466,839975656.6957479,806.1887267301709,223.00180057610743,856.7640556365809,13200,9.560697543657025,36.73182001695419
14,19.737871826311004,2157473.2542110304,3.0,1207.480908863662,5.893685817718506,799621177.6626741,737.9926399106105,201.5166289711047,854.8268081642286,13500,9.340399867195462,39.621664208154066
14,18.803089972885076,2172975.5312969144,3.0,1175.5939980648268,1.974149465560913,806635173.1158696,784.3214901249946,190.6312628666343,841.9892880482166,13800,8.772821420260463,38.74821763619609
14,15.974984553244264,2274815.2320560007,4.0,1331.2286943021654,1.9054486751556396,784275718.7747978,684.4658116924401,167.6966220388123,1037.759605734244,14100,7.3718788091306395,45.6195119107017
14,19.77665665217688,2288331.5749578285,3.0,1188.6602916841548,8.207131385803223,866038158.3156643,714.5960459348623,207.22534168165345,826.0159437412613,14400,9.055739297110925,36.09686431724755
14,16.035939798037337,2255247.046923526,4.0,1429.6041536253365,3.1263267993927,781999925.1654786,624.7224029456991,174.8184916937647,1123.6717931612482,14700,7.751633770333131,49.82477616783023
14,19.689476226700737,2321381.1605867553,3.0,1236.7166388468158,4.642343759536743,839904565.4453305,813.8396615263331,211.02706511483305,867.4192748958579,15000,9.09058230926168,37.36651652142331
14,19.553075292110577,2187452.579414388,3.0,1173.2452563568315,25.170196771621704,818594018.2400934,859.0569510773898,200.39273766573504,822.5579654417952,15300,9.16100945691737,37.60346501600531
14,19.89375810645885,2269988.3754490856,3.0,1186.8190550436473,77.17040348052979,862578289.6786349,767.9226395464839,211.92444143242284,815.9512825369072,15600,9.335926285987986,35.94517449348095
14,16.14204180029586,2231497.977041999,4.0,1340.492332295747,11.167658567428589,772423176.1474583,737.9926399106104,169.90729026539324,1043.1545743313088,15900,7.614046349735743,46.74683038315278
14,18.699451463169527,2226137.0185966585,3.0,1169.2986960497574,8.783819198608398,808212090.057186,829.4959170565245,182.73859007953445,849.5061634105721,16200,8.208775495532239,38.16055149858183
14,19.39771294459558,2279604.0021555354,3.0,1221.7936891673498,171.6609718799591,850712642.0334325,737.9926399106104,211.43852236910735,851.776275021412,16500,9.275230354446496,37.36509824583542
14,18.045306205519424,2338641.5745508266,4.0,1307.446031660562,64.15269255638123,812035516.1418284,770.4632526641883,193.74233952839325,968.396937485874,16800,8.284396447779928,41.40852313685008
14,21.154966472721288,2212436.8410851746,3.0,1114.7373712034196,116.4435465335846,822898351.5186324,726.8755972698825,208.15272369449173,750.4701047380591,17100,9.408301282507809,33.92052106535897
14,16.660437101343565,2255247.0469235256,4.0,1322.5345449745712,852.6568338871002,771705881.4649208,624.7224029456991,176.78849036926377,1013.1546868283596,17400,7.838985560824839,44.92433271159562
14,20.627601033566393,2347850.603545954,3.0,1243.638578046432,30.863845825195312,867553693.6421983,687.3232499416991,222.1839267548156,854.8167062255046,17700,9.463290654833475,36.40847952312113
14,21.110454716093074,1682885.9777553238,3.0,782.7434816445809,527.3947379589081,674481961.6490308,519.1490409155684,167.29817518496884,489.97167507088545,18000,9.941147373995914,29.114965692709745
15,18.244336402196694,4170607.4824170666,7.0,2259.029939003114,0.2577958106994629,1263874215.4169376,767.2655976242312,336.85149380229115,1669.539824849105,1800,8.076796850876736,40.031094556074756
15,17.69118699414412,3719756.87966512,6.0,2089.231814573676,0.2329378128051757,1169035767.9753168,804.6423116707726,292.90171215720727,1576.653818298563,2100,7.874216558571872,42.38593728847421
15,18.91227420666916,3789572.150358538,7.0,2083.6141521122368,0.2585122585296631,1161272018.4662323,670.5103687762431,313.51196329284204,1534.9682163497632,2400,8.273017397575611,40.50505322096947
15,18.040839359537312,3599324.5287571684,6.0,2086.6923058463244,0.2895822525024414,1127517703.9919136,670.5103687762431,291.5513161013396,1576.4775026689802,2700,8.100167511208305,43.799259835381704
15,18.138355586393875,3500979.9628310506,6.0,1914.1874578196955,0.2812285423278808,1108841953.8292687,652.3439329171049,282.82527909021104,1419.2432194118264,3000,8.07846037660569,40.53845593175467
15,19.70541117853034,3315128.443293013,5.0,1802.9984980720455,0.2667784690856933,1071828144.0198164,652.7866492827836,293.45085267037103,1289.4595058988962,3300,8.85186977488202,38.89621557522636
15,18.616185281272973,3141464.6608118853,5.0,1724.109040745987,0.2912905216217041,1026442318.527303,707.1416052202883,257.7323489554316,1273.0774300739818,3600,8.204209716903923,40.52496422942302
15,19.135853768019388,2985968.7511779354,5.0,1694.915689439825,0.267918586730957,1028106398.0298164,715.3324353671553,257.25905495876424,1244.7123432619876,3900,8.615597696971145,41.685377409624955
15,18.7015304716308,3340304.0525993886,5.0,1855.5509565380312,0.280900239944458,1089165650.634462,695.1531771564714,280.2406327948572,1365.129849147031,4200,8.389674364427304,40.868430767094445
15,20.827938970222473,2951217.6803626656,4.0,1522.1952937316746,0.2737550735473633,1006731279.6184384,652.3673248631492,277.9539922173424,1035.7758073513255,4500,9.418281615308889,35.09655740555344
15,18.820971156530646,3425168.143128071,6.0,1865.2951516205744,0.309934139251709,1089675702.484716,804.6423116707725,287.29635835013846,1362.526524507832,4800,8.387803060896216,39.779843428751796
15,19.084941757827693,3064429.7246934003,5.0,1692.8313016984405,0.4356038570404053,1009275860.6698446,695.0703590104504,256.7997693392107,1243.4317053548216,5100,8.380018222310639,40.57628391133128
15,17.133984330010104,3210799.518223886,6.0,1887.662680738746,0.3202564716339111,1015570883.1084812,768.0344671727719,244.45940448990228,1459.858722881417,5400,7.613661429260759,45.467140336714806
15,18.93152734713591,3020714.6312754015,5.0,1631.690503310666,0.6591370105743408,979924057.7888588,744.856851405985,253.98420936976376,1187.2181369135794,5700,8.408083528980258,39.30255856086326
15,18.271172238044176,2744676.0895654885,4.0,1488.6650143436375,0.397733211517334,916338948.7154664,707.1416052202882,225.79690232178808,1093.5204352805083,6000,8.226723116079397,39.84151133307771
15,19.199986803676246,3021642.9630476297,5.0,1580.3594453060384,0.4966199398040771,988114540.8269062,695.0703590104504,263.25825202386045,1119.6575042642826,6300,8.712420866505623,37.054593079223224
15,21.409641530740544,2994496.151291788,4.0,1535.763311998282,0.3870582580566406,1050033457.17222,702.1898515126163,293.7476892479351,1021.7048558143956,6600,9.80958646820154,34.119424577441684
15,16.362359600644368,3548237.2666546227,6.0,2110.828784413321,0.3040697574615478,1148551117.3055873,707.1416052202883,263.21890520068916,1650.1957003121152,6900,7.418300565025611,46.50747896202459
15,19.28804583887625,2996992.163584352,4.0,1576.1031736832638,0.3696649074554443,1041716520.5980364,640.332112907244,264.3476647660348,1113.4947603427029,7200,8.820432298023746,37.15374280495221
15,19.16392936778078,3093204.0083856303,5.0,1645.6461170215905,0.4700391292572021,1040377438.023362,653.3711009643187,266.77180085771795,1178.795465520584,7500,8.624448957602006,38.10920528762043
15,20.477440884188734,3124732.4876218536,4.0,1627.2002446888682,0.3521761894226074,1043891604.8370656,646.4278415242358,290.0205121816176,1119.6643483710372,7800,9.281450918774302,35.83232653695685
15,20.7414088944484,3161179.322082355,4.0,1613.69231094441,0.6600050926208496,1094585639.2225845,761.1109817749541,300.337132156222,1088.1023296710214,8100,9.50079389860053,34.42077208559806
15,18.319983251680853,2926335.136060689,5.0,1588.6526325938726,0.4070415496826172,940746339.97319,749.8680313136337,243.00328675503,1163.39688077257,8400,8.304014251838254,39.756105390535915
15,20.04407836600606,2805828.0672599566,4.0,1550.404753303133,1.2379684448242188,987098297.7382908,668.3918753003236,260.86587979635203,1093.8894636595169,8700,9.297286702641824,38.98633264182004
15,19.625723969449393,2920331.672288994,4.0,1588.37043958126,0.6914670467376709,1010990692.3282876,658.4625145124495,262.29893022299314,1129.3473116910222,9000,8.981819863543096,38.6718851974038
15,19.781103153487884,3088432.86447806,4.0,1601.4899460776585,0.4538509845733642,1077123817.9165094,621.0349132034279,281.16222071307504,1109.456059829777,9300,9.10371806837352,35.92294566575508
15,18.282559139259572,2959954.725140933,4.0,1583.959612320754,0.4401206970214844,1023597839.2311668,681.2270555799615,248.38471492856704,1149.2863611957614,9600,8.391503857098376,38.827835825801024
15,18.911439833917655,3283532.881939576,5.0,1831.7368564159103,0.478618860244751,1078816468.953178,644.6552453358934,280.5806920560801,1340.72064531777,9900,8.545085496154426,40.83164973593349
15,20.078542058138822,2917680.4231429305,4.0,1514.3354033837502,1.618894100189209,1038293869.051825,670.5931869222644,269.41514427146376,1042.8589009086886,10200,9.233881206950324,35.74273908262095
15,19.400149675714104,2571689.8134399927,4.0,1491.3720119311397,1.9303834438323977,876387003.699776,707.1416052202882,234.92575838328716,1080.251934760387,10500,9.135073645178121,42.00552994824053
15,20.78713700780834,3103041.917584479,4.0,1605.474421093055,0.7164750099182129,1081938156.849338,620.9754870034509,295.8796334378389,1087.685062576837,10800,9.535147809674527,35.052219449988314
15,20.01059965818824,3182940.8948833784,4.0,1629.956827546249,0.6832172870635986,1114397242.609506,641.237563360156,285.47456528452614,1130.3763382983284,11100,8.968893068150603,35.51358242672442
15,18.99186481831921,2711105.185891479,4.0,1449.9210348428755,1.4852168560028076,938107641.7624704,707.1416052202884,231.9030913713771,1044.0906249429656,11400,8.553821245232195,38.51162361299688
15,19.4769281737644,2894571.489787559,4.0,1530.352260081918,2.252434492111206,1032855711.170156,713.2367948695885,262.0660601837848,1071.7366547602946,11700,9.05370833328489,37.02574486557084
15,18.5832138908132,2901215.6305994303,4.0,1547.000432811294,1.679371356964111,1029952081.0704482,679.0521260650964,249.03314380727969,1111.1924311485548,12000,8.583751623998594,38.30092528899575
15,18.86661459311365,3010248.592628217,4.0,1614.5323589264076,0.939096212387085,1043291741.087404,640.3555048532882,266.61552228177084,1147.9551949333086,12300,8.85692706358818,38.13489682362216
15,18.563382818797123,2917254.1632827586,4.0,1550.681229384562,2.1607024669647217,1004314975.3523064,652.3673248631492,247.12542098500143,1118.2117426608097,12600,8.471165251741848,38.33096741226334
15,19.095828154805456,2939798.6903846455,4.0,1579.769329315397,1.742715835571289,981907079.187344,664.4151791269428,259.4417677162579,1125.7462358119458,12900,8.825154204089817,38.29331033767664
15,17.442421545157302,3262097.5089879944,5.0,1799.6771941418751,0.8410370349884033,1090203563.0724182,707.2010314202649,253.7695441437851,1355.580491890251,13200,7.779336560129756,41.555486559038975
15,20.491977113367085,2679713.917544514,4.0,1422.829482088774,3.5492753982543945,917646800.5237684,676.5487167311055,253.58400164138732,979.057479216346,13500,9.463099772745608,36.535895597149405
15,17.186567391032444,2925942.5226547928,5.0,1679.569266134316,2.0498626232147217,983974360.8269068,749.8680313136335,228.92278848438067,1278.95438628665,13800,7.823899024396158,43.71085133710069
15,19.000558534728167,2830748.404610852,4.0,1520.536948197113,1.0282349586486816,995903176.2771536,695.1531771564714,247.92438424564736,1086.66927576723,14100,8.75826279162842,38.38805575222487
15,16.860794433486486,2912392.7336176536,5.0,1703.808876330562,1.245621919631958,993460239.3273364,749.9274575136105,229.50986601326193,1302.1666108073537,14400,7.880457307973513,44.711229903044575
15,19.460988878990623,2680566.292006845,4.0,1501.2122802314657,1.2750937938690186,935328318.5361505,607.9077409974335,244.21056340163344,1073.843794278607,14700,9.110409398560392,40.06033342583959
15,19.11306778842445,2724237.659317177,4.0,1428.7344877923329,4.672361135482788,959935380.7365696,670.56979497622,236.84447084587288,1014.2566638120552,15000,8.693972423288404,37.23084365797498
15,18.600503661535942,2610512.698232048,4.0,1461.8250749821395,2.1237099170684814,894736689.0854573,707.1416052202882,220.3777004076165,1076.1640992688108,15300,8.44193175374576,41.22424303845124
15,18.91022612424108,2779570.6565002785,4.0,1508.1241999110653,0.9759948253631592,963779047.408718,681.2270555799615,241.22599254918296,1085.978712949995,15600,8.678534290360782,39.07001645776966
15,19.72066690568245,2729946.22757033,4.0,1539.7152788455778,2.919053792953491,994363632.6532624,647.3921792094329,252.5880508322603,1097.6861898891225,15900,9.25249179933721,40.209077336518476
15,19.755110460878385,2680566.292006845,4.0,1525.6140649081108,4.688783168792725,941216878.5194592,607.9077409974335,245.92093947184063,1095.2524208323896,16200,9.174215918671734,40.85899401549263
15,19.0982783054833,2720844.5831011706,4.0,1464.657122516646,2.9032952785491943,959530727.8104452,749.8680313136338,246.2154895921045,1033.7800157304632,16500,9.049230195701675,37.994820510923084
15,20.12487097906909,2969127.6695145215,4.0,1552.5207409096342,4.5035319328308105,1010055731.333189,749.8680313136335,271.55568659144444,1077.2982893746064,16800,9.145975411554,36.283326595745685
15,19.540666668566864,2589707.7855419707,4.0,1376.094318236192,7.298119306564331,916020752.9033592,749.8680313136337,233.79558807763505,966.9520391003308,17100,9.027875244569595,37.338268220789566
15,18.387629787341048,2593883.0443559173,4.0,1384.0562129029122,5.944709777832031,928584427.1031442,707.1416052202883,216.88021699086596,1004.5158331688968,17400,8.361218038059967,38.726334842067885
15,18.427274661292778,2709379.121032351,4.0,1463.213741656596,28.2213191986084,941283459.9310244,707.2010314202649,231.30253349127275,1058.4343080468686,17700,8.537104744615432,39.065566713438564
15,20.339385072183877,2728740.507936761,4.0,1443.7926760758446,20.9460551738739,958975504.033252,712.4913172670923,253.4624701640608,1000.2333532887384,18000,9.288624895875765,36.655495470510274
16,17.176109096936138,3839509.572163531,8.0,2423.6286299134867,0.2554917335510254,1141809269.616491,1050.808677285002,298.3569990877642,1901.5038815098992,1800,7.770705958147738,49.52465531785138
16,17.72271026075991,3524261.5460163495,7.0,2004.682998247266,0.2697780132293701,1115049028.5064952,959.1804808310636,273.66783571368444,1525.7642857483183,2100,7.765253291800235,43.29316271866844
16,17.120383240151565,3253660.466629325,6.0,1875.4534728520323,0.3236062526702881,1056601417.9001168,872.423728399639,246.3793619313107,1444.2895894722387,2400,7.572374697921411,44.38968368965895
16,16.88032677359134,3008871.3763637287,5.0,1677.6568512617257,0.3000063896179199,987147738.433687,852.702388697893,219.9586026434776,1292.72929663564,2700,7.310335841251588,42.96392683285534
16,18.61808938563172,3516149.6069136243,6.0,1992.123776858458,0.3243813514709472,1105314030.3230772,921.0344528577988,288.3189521800915,1487.565610543298,3000,8.199848823644613,42.30666430172295
16,18.503344186685045,3415495.8699600613,5.0,1860.3980247381724,0.3385381698608398,1096123775.2696388,918.5001672879488,282.212473831567,1366.5261955329302,3300,8.262708683493944,40.00959882726808
16,17.347841427251055,3202778.6475979625,6.0,1787.2959031264068,0.3973009586334228,1055225975.9453298,963.0463755253784,245.58520258641823,1357.5217986001749,3600,7.667879351281536,42.38575149794684
16,18.336263373918065,3093427.3325470914,5.0,1721.1949544232316,0.2960205078125,989727438.2215732,1029.46320478343,255.77800513541877,1273.583445436249,3900,8.26843425233507,41.17062754429067
16,18.860925784608856,3623044.49638643,6.0,1920.4146743054323,0.4305202960968017,1160710316.373762,1019.045696866024,309.8235362915462,1378.223485795227,4200,8.551469257431409,38.04047913763814
16,18.614931309046096,3495742.1471021236,5.0,1833.462937798944,0.3805336952209472,1151183656.2280169,1023.1217694144802,285.7801266238114,1333.3477162072738,4500,8.175091714379318,38.14204995962255
16,18.52562306368378,3422053.713658074,6.0,1890.2797083059677,0.3909740447998047,1120853627.612194,874.3623998532516,284.9360198803026,1391.6416735154382,4800,8.326462519950175,40.666856512541834
16,16.508990837424097,3440706.5754648577,7.0,2130.9936636816005,0.3815383911132812,1075087525.1965995,936.3881858979386,259.15646743655367,1677.4698456676315,5100,7.532071153191558,48.753644313334
16,21.224939904175542,3121370.269479212,4.0,1568.720629893468,0.5712015628814697,1097318987.1650183,1062.9713853438602,295.94341097704137,1050.8196606836457,5400,9.481201697561447,33.66533188832386
16,20.00157609283735,3018648.2650160827,4.0,1604.6731716303125,0.6188981533050537,1061414524.900549,855.5190092634627,273.39184940373974,1126.2374351737678,5700,9.056764001694088,37.30932974954495
16,18.26278468628073,2924103.0696939365,5.0,1559.7822886482695,0.5655708312988281,987059685.9838532,969.29683459556,237.17951883641007,1144.718130684552,6000,8.111188736628065,39.147666939263146
16,19.831017462323132,2933440.3990158276,5.0,1632.1642258279878,1.2609918117523191,1022385712.4632742,882.9813552674888,263.88884364889236,1170.3587494424262,6300,8.995882232256275,39.89713749885912
16,17.86375452500049,2817190.3605522923,5.0,1694.221503258579,0.6722598075866699,975617046.0126182,902.8800053375086,235.1203406651593,1282.7609070945507,6600,8.345915986275966,45.53334148293314
16,20.043304044928444,2764319.2164369286,4.0,1460.1922407318066,0.6375703811645508,985352562.6768166,835.6225881286226,250.4350997911839,1021.9308160972348,6900,9.05955789411262,36.968625404067964
16,21.11180704761085,2979018.954582464,4.0,1504.4849981205214,2.4746761322021484,1068862410.9191338,900.841486742013,284.91315274740856,1005.8869808125564,7200,9.563992612707013,33.76571267749924
16,19.881075096651347,3064583.2864366695,4.0,1578.9787423531411,0.5207128524780273,1068744818.3795124,1029.1886475096007,271.94185016188817,1103.0805045698369,7500,8.8736974898172,35.99446976859417
16,21.477648754083635,3199850.653802007,4.0,1605.2382181390135,1.6284148693084717,1118082818.7323678,914.3155813173156,311.53183783469194,1060.0575019283028,7800,9.735824309941941,33.12834305778493
16,18.38041964899468,2667026.8940049466,4.0,1460.159802708688,0.5633189678192139,961607204.3619944,1019.1998939613464,232.47735616135728,1053.3244294263127,8100,8.7167233552811,39.4943310018365
16,20.38169692487587,2665148.5053261705,4.0,1369.3897063833797,1.0342674255371094,972922150.8706208,953.729727553761,246.8530679727838,937.396837431008,8400,9.26226315267085,35.17240542347512
16,19.45379342860551,2561590.1421371712,4.0,1383.935577858596,1.9910728931427,907858622.1228334,820.799289328471,226.22180736042185,988.0474149778576,8700,8.831303792092273,38.57164339934239
16,22.36044465390923,2531028.320463794,3.0,1261.5677646549177,0.5137794017791748,973474361.229878,920.5660403874972,255.70308582617025,814.0873644591195,9000,10.10273507249079,32.164292982306236
16,21.60589326923422,2384582.1828774367,3.0,1210.5483459410125,1.0079607963562012,913318107.3823576,938.8405576576904,237.29816259808163,795.2765613943694,9300,9.951351825993171,33.350771766428366
16,20.29655792295058,2737236.363239144,4.0,1415.2812705186525,2.4873218536376953,978797698.753493,852.702388697893,251.90651192427663,974.4448746511682,9600,9.202950658823625,35.599588246666656
