customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay,eff
8,0,0.0,0,0.0,0.08390092849731445,0.0,0,0.0,0,0.51
8,0,0.0,0,0.0,0.07921028137207031,0.0,0,0.0,0,0.52
8,0,0.0,0,0.0,0.07389259338378906,0.0,0,0.0,0,0.53
8,0,0.0,0,0.0,0.07942056655883789,0.0,0,0.0,0,0.54
8,0,0.0,0,0.0,0.08854985237121582,0.0,0,0.0,0,0.55
8,0,0.0,0,0.0,0.0749354362487793,0.0,0,0.0,0,0.56
8,0,0.0,0,0.0,0.07752680778503418,0.0,0,0.0,0,0.5700000000000001
8,0,0.0,0,0.0,0.07511305809020996,0.0,0,0.0,0,0.58
8,0,0.0,0,0.0,0.07758140563964844,0.0,0,0.0,0,0.59
8,0,0.0,0,0.0,0.0749351978302002,0.0,0,0.0,0,0.6
8,0,0.0,0,0.0,0.07806873321533203,0.0,0,0.0,0,0.61
8,0,0.0,0,0.0,0.0764455795288086,0.0,0,0.0,0,0.62
8,0,0.0,0,0.0,0.07796692848205566,0.0,0,0.0,0,0.63
8,0,0.0,0,0.0,0.07597160339355469,0.0,0,0.0,0,0.64
8,0,0.0,0,0.0,0.07816004753112793,0.0,0,0.0,0,0.65
8,0,0.0,0,0.0,0.0755152702331543,0.0,0,0.0,0,0.66
8,0,0.0,0,0.0,0.07787704467773438,0.0,0,0.0,0,0.67
8,0,0.0,0,0.0,0.07532739639282227,0.0,0,0.0,0,0.68
8,0,0.0,0,0.0,0.0773160457611084,0.0,0,0.0,0,0.6900000000000001
8,0,0.0,0,0.0,0.07562136650085449,0.0,0,0.0,0,0.7000000000000001
8,0,0.0,0,0.0,0.07750940322875977,0.0,0,0.0,0,0.71
8,0,0.0,0,0.0,0.07577872276306152,0.0,0,0.0,0,0.72
8,0,0.0,0,0.0,0.07755374908447266,0.0,0,0.0,0,0.73
8,0,0.0,0,0.0,0.07587361335754395,0.0,0,0.0,0,0.74
8,0,0.0,0,0.0,0.0770716667175293,0.0,0,0.0,0,0.75
8,0,0.0,0,0.0,0.07567620277404785,0.0,0,0.0,0,0.76
8,0,0.0,0,0.0,0.07722592353820801,0.0,0,0.0,0,0.77
8,0,0.0,0,0.0,0.07560324668884277,0.0,0,0.0,0,0.78
8,0,0.0,0,0.0,0.07765746116638184,0.0,0,0.0,0,0.79
8,0,0.0,0,0.0,0.07950258255004883,0.0,0,0.0,0,0.8
8,0,0.0,0,0.0,0.0736699104309082,0.0,0,0.0,0,0.81
8,0,0.0,0,0.0,0.0794825553894043,0.0,0,0.0,0,0.8200000000000001
8,0,0.0,0,0.0,0.08323526382446289,0.0,0,0.0,0,0.8300000000000001
8,0,0.0,0,0.0,0.08266067504882812,0.0,0,0.0,0,0.84
8,0,0.0,0,0.0,0.08004450798034668,0.0,0,0.0,0,0.85
8,0,0.0,0,0.0,0.08498835563659668,0.0,0,0.0,0,0.86
8,0,0.0,0,0.0,0.07808423042297363,0.0,0,0.0,0,0.87
8,0,0.0,0,0.0,0.07460761070251465,0.0,0,0.0,0,0.88
8,0,0.0,0,0.0,0.07831192016601562,0.0,0,0.0,0,0.89
8,0,0.0,0,0.0,0.0753777027130127,0.0,0,0.0,0,0.9
8,0,0.0,0,0.0,0.07793092727661133,0.0,0,0.0,0,0.91
8,0,0.0,0,0.0,0.07465600967407227,0.0,0,0.0,0,0.92
8,0,0.0,0,0.0,0.07799625396728516,0.0,0,0.0,0,0.93
8,0,0.0,0,0.0,0.0750124454498291,0.0,0,0.0,0,0.9400000000000001
8,0,0.0,0,0.0,0.07838606834411621,0.0,0,0.0,0,0.9500000000000001
8,0,0.0,0,0.0,0.07521486282348633,0.0,0,0.0,0,0.96
8,0,0.0,0,0.0,0.07738566398620605,0.0,0,0.0,0,0.97
8,0,0.0,0,0.0,0.0751492977142334,0.0,0,0.0,0,0.98
8,0,0.0,0,0.0,0.07822251319885254,0.0,0,0.0,0,0.99
8,0,0.0,0,0.0,0.07402539253234863,0.0,0,0.0,0,1.0
8,0,0.0,0,0.0,0.08569955825805664,0.0,0,0.0,0,0.01
8,0,0.0,0,0.0,0.08494949340820312,0.0,0,0.0,0,0.02
8,0,0.0,0,0.0,0.08584403991699219,0.0,0,0.0,0,0.03
8,0,0.0,0,0.0,0.08509993553161621,0.0,0,0.0,0,0.04
8,0,0.0,0,0.0,0.08519244194030762,0.0,0,0.0,0,0.05
8,0,0.0,0,0.0,0.08549833297729492,0.0,0,0.0,0,0.06
8,0,0.0,0,0.0,0.08471941947937012,0.0,0,0.0,0,0.07
8,0,0.0,0,0.0,0.08881998062133789,0.0,0,0.0,0,0.08
8,0,0.0,0,0.0,0.08117914199829102,0.0,0,0.0,0,0.09
8,0,0.0,0,0.0,0.09027338027954102,0.0,0,0.0,0,0.1
8,0,0.0,0,0.0,0.09310626983642578,0.0,0,0.0,0,0.11
8,0,0.0,0,0.0,0.08936858177185059,0.0,0,0.0,0,0.12
8,0,0.0,0,0.0,0.08480024337768555,0.0,0,0.0,0,0.13
8,0,0.0,0,0.0,0.08561897277832031,0.0,0,0.0,0,0.14
8,0,0.0,0,0.0,0.08459901809692383,0.0,0,0.0,0,0.15
8,0,0.0,0,0.0,0.08558297157287598,0.0,0,0.0,0,0.16
8,0,0.0,0,0.0,0.08428788185119629,0.0,0,0.0,0,0.17
8,0,0.0,0,0.0,0.08554863929748535,0.0,0,0.0,0,0.18
8,0,0.0,0,0.0,0.08540964126586914,0.0,0,0.0,0,0.19
8,0,0.0,0,0.0,0.08417701721191406,0.0,0,0.0,0,0.2
8,0,0.0,0,0.0,0.08530211448669434,0.0,0,0.0,0,0.21
8,0,0.0,0,0.0,0.08436131477355957,0.0,0,0.0,0,0.22
8,0,0.0,0,0.0,0.0850820541381836,0.0,0,0.0,0,0.23
8,0,0.0,0,0.0,0.08491969108581543,0.0,0,0.0,0,0.24
8,0,0.0,0,0.0,0.08681440353393555,0.0,0,0.0,0,0.25
8,0,0.0,0,0.0,0.08620786666870117,0.0,0,0.0,0,0.26
8,0,0.0,0,0.0,0.09175491333007812,0.0,0,0.0,0,0.27
8,0,0.0,0,0.0,0.09652996063232422,0.0,0,0.0,0,0.28
8,0,0.0,0,0.0,0.09129595756530762,0.0,0,0.0,0,0.29
8,0,0.0,0,0.0,0.0972602367401123,0.0,0,0.0,0,0.3
8,0,0.0,0,0.0,0.08256387710571289,0.0,0,0.0,0,0.31
8,0,0.0,0,0.0,0.08694601058959961,0.0,0,0.0,0,0.32
8,0,0.0,0,0.0,0.08267641067504883,0.0,0,0.0,0,0.33
8,0,0.0,0,0.0,0.08666181564331055,0.0,0,0.0,0,0.34
8,0,0.0,0,0.0,0.08349418640136719,0.0,0,0.0,0,0.35000000000000003
8,0,0.0,0,0.0,0.08715033531188965,0.0,0,0.0,0,0.36
8,0,0.0,0,0.0,0.09090638160705566,0.0,0,0.0,0,0.37
8,0,0.0,0,0.0,0.09753680229187012,0.0,0,0.0,0,0.38
8,0,0.0,0,0.0,0.08250045776367188,0.0,0,0.0,0,0.39
8,0,0.0,0,0.0,0.0870218276977539,0.0,0,0.0,0,0.4
8,0,0.0,0,0.0,0.0826270580291748,0.0,0,0.0,0,0.41000000000000003
8,0,0.0,0,0.0,0.08668041229248047,0.0,0,0.0,0,0.42
8,0,0.0,0,0.0,0.08274507522583008,0.0,0,0.0,0,0.43
8,0,0.0,0,0.0,0.0953066349029541,0.0,0,0.0,0,0.44
8,0,0.0,0,0.0,0.08423852920532227,0.0,0,0.0,0,0.45
8,0,0.0,0,0.0,0.09713435173034668,0.0,0,0.0,0,0.46
8,0,0.0,0,0.0,0.09078741073608398,0.0,0,0.0,0,0.47000000000000003
8,0,0.0,0,0.0,0.0977942943572998,0.0,0,0.0,0,0.48
8,0,0.0,0,0.0,0.09042477607727051,0.0,0,0.0,0,0.49
8,0,0.0,0,0.0,0.09827995300292969,0.0,0,0.0,0,0.5
8,0,0.0,0,0.0,0.08972716331481934,0.0,0,0.0,0,0.51
8,0,0.0,0,0.0,0.09048080444335938,0.0,0,0.0,0,0.52
8,0,0.0,0,0.0,0.09371376037597656,0.0,0,0.0,0,0.53
8,0,0.0,0,0.0,0.08781695365905762,0.0,0,0.0,0,0.54
8,0,0.0,0,0.0,0.08137679100036621,0.0,0,0.0,0,0.55
8,0,0.0,0,0.0,0.09035444259643555,0.0,0,0.0,0,0.56
8,0,0.0,0,0.0,0.0892488956451416,0.0,0,0.0,0,0.5700000000000001
8,0,0.0,0,0.0,0.08046984672546387,0.0,0,0.0,0,0.58
8,0,0.0,0,0.0,0.08938264846801758,0.0,0,0.0,0,0.59
8,0,0.0,0,0.0,0.08911895751953125,0.0,0,0.0,0,0.6
8,0,0.0,0,0.0,0.09932208061218262,0.0,0,0.0,0,0.61
8,0,0.0,0,0.0,0.1011965274810791,0.0,0,0.0,0,0.62
8,0,0.0,0,0.0,0.09015965461730957,0.0,0,0.0,0,0.63
8,0,0.0,0,0.0,0.09251761436462402,0.0,0,0.0,0,0.64
8,0,0.0,0,0.0,0.08836960792541504,0.0,0,0.0,0,0.65
8,0,0.0,0,0.0,0.08083724975585938,0.0,0,0.0,0,0.66
8,0,0.0,0,0.0,0.08997535705566406,0.0,0,0.0,0,0.67
8,0,0.0,0,0.0,0.08967256546020508,0.0,0,0.0,0,0.68
8,0,0.0,0,0.0,0.09358072280883789,0.0,0,0.0,0,0.6900000000000001
8,0,0.0,0,0.0,0.08648061752319336,0.0,0,0.0,0,0.7000000000000001
8,0,0.0,0,0.0,0.08264470100402832,0.0,0,0.0,0,0.71
8,0,0.0,0,0.0,0.08785629272460938,0.0,0,0.0,0,0.72
8,0,0.0,0,0.0,0.08615803718566895,0.0,0,0.0,0,0.73
8,0,0.0,0,0.0,0.08377385139465332,0.0,0,0.0,0,0.74
8,0,0.0,0,0.0,0.0859370231628418,0.0,0,0.0,0,0.75
8,0,0.0,0,0.0,0.08365821838378906,0.0,0,0.0,0,0.76
8,0,0.0,0,0.0,0.08761453628540039,0.0,0,0.0,0,0.77
8,0,0.0,0,0.0,0.08246445655822754,0.0,0,0.0,0,0.78
8,0,0.0,0,0.0,0.09102964401245117,0.0,0,0.0,0,0.79
8,0,0.0,0,0.0,0.0894327163696289,0.0,0,0.0,0,0.8
8,0,0.0,0,0.0,0.09256744384765625,0.0,0,0.0,0,0.81
8,0,0.0,0,0.0,0.08777546882629395,0.0,0,0.0,0,0.8200000000000001
8,0,0.0,0,0.0,0.08234977722167969,0.0,0,0.0,0,0.8300000000000001
8,0,0.0,0,0.0,0.08824634552001953,0.0,0,0.0,0,0.84
8,0,0.0,0,0.0,0.08215975761413574,0.0,0,0.0,0,0.85
8,0,0.0,0,0.0,0.08819723129272461,0.0,0,0.0,0,0.86
8,0,0.0,0,0.0,0.08150768280029297,0.0,0,0.0,0,0.87
8,0,0.0,0,0.0,0.08918237686157227,0.0,0,0.0,0,0.88
8,0,0.0,0,0.0,0.08113765716552734,0.0,0,0.0,0,0.89
8,0,0.0,0,0.0,0.09169888496398926,0.0,0,0.0,0,0.9
8,0,0.0,0,0.0,0.08925056457519531,0.0,0,0.0,0,0.91
8,0,0.0,0,0.0,0.09100341796875,0.0,0,0.0,0,0.92
8,0,0.0,0,0.0,0.0890054702758789,0.0,0,0.0,0,0.93
8,0,0.0,0,0.0,0.08022379875183105,0.0,0,0.0,0,0.9400000000000001
8,0,0.0,0,0.0,0.0892939567565918,0.0,0,0.0,0,0.9500000000000001
8,0,0.0,0,0.0,0.08092188835144043,0.0,0,0.0,0,0.96
8,0,0.0,0,0.0,0.08877682685852051,0.0,0,0.0,0,0.97
8,0,0.0,0,0.0,0.08110928535461426,0.0,0,0.0,0,0.98
8,0,0.0,0,0.0,0.08806180953979492,0.0,0,0.0,0,0.99
8,0,0.0,0,0.0,0.08159160614013672,0.0,0,0.0,0,1.0
8,0,0.0,0,0.0,0.09938812255859375,0.0,0,0.0,0,0.01
8,0,0.0,0,0.0,0.09207534790039062,0.0,0,0.0,0,0.02
8,0,0.0,0,0.0,0.09902071952819824,0.0,0,0.0,0,0.03
8,0,0.0,0,0.0,0.09199762344360352,0.0,0,0.0,0,0.04
8,0,0.0,0,0.0,0.09944510459899902,0.0,0,0.0,0,0.05
8,0,0.0,0,0.0,0.0910797119140625,0.0,0,0.0,0,0.06
8,0,0.0,0,0.0,0.10015678405761719,0.0,0,0.0,0,0.07
8,0,0.0,0,0.0,0.1001744270324707,0.0,0,0.0,0,0.08
8,0,0.0,0,0.0,0.0996854305267334,0.0,0,0.0,0,0.09
8,0,0.0,0,0.0,0.10037636756896973,0.0,0,0.0,0,0.1
8,0,0.0,0,0.0,0.1000368595123291,0.0,0,0.0,0,0.11
8,0,0.0,0,0.0,0.10347700119018555,0.0,0,0.0,0,0.12
8,0,0.0,0,0.0,0.09641766548156738,0.0,0,0.0,0,0.13
8,0,0.0,0,0.0,0.0938870906829834,0.0,0,0.0,0,0.14
8,0,0.0,0,0.0,0.09562015533447266,0.0,0,0.0,0,0.15
8,0,0.0,0,0.0,0.09454917907714844,0.0,0,0.0,0,0.16
8,0,0.0,0,0.0,0.09497642517089844,0.0,0,0.0,0,0.17
8,0,0.0,0,0.0,0.09445714950561523,0.0,0,0.0,0,0.18
8,0,0.0,0,0.0,0.09606575965881348,0.0,0,0.0,0,0.19
8,0,0.0,0,0.0,0.09362244606018066,0.0,0,0.0,0,0.2
8,0,0.0,0,0.0,0.09587645530700684,0.0,0,0.0,0,0.21
8,0,0.0,0,0.0,0.09645915031433105,0.0,0,0.0,0,0.22
8,0,0.0,0,0.0,0.09279513359069824,0.0,0,0.0,0,0.23
8,0,0.0,0,0.0,0.0959019660949707,0.0,0,0.0,0,0.24
8,0,0.0,0,0.0,0.0934603214263916,0.0,0,0.0,0,0.25
8,0,0.0,0,0.0,0.09583306312561035,0.0,0,0.0,0,0.26
8,0,0.0,0,0.0,0.09367179870605469,0.0,0,0.0,0,0.27
8,0,0.0,0,0.0,0.09551191329956055,0.0,0,0.0,0,0.28
8,0,0.0,0,0.0,0.09415388107299805,0.0,0,0.0,0,0.29
8,0,0.0,0,0.0,0.09457874298095703,0.0,0,0.0,0,0.3
8,0,0.0,0,0.0,0.1027684211730957,0.0,0,0.0,0,0.31
8,0,0.0,0,0.0,0.09670734405517578,0.0,0,0.0,0,0.32
8,0,0.0,0,0.0,0.09299445152282715,0.0,0,0.0,0,0.33
8,0,0.0,0,0.0,0.09587359428405762,0.0,0,0.0,0,0.34
8,0,0.0,0,0.0,0.09308290481567383,0.0,0,0.0,0,0.35000000000000003
8,0,0.0,0,0.0,0.09644603729248047,0.0,0,0.0,0,0.36
8,0,0.0,0,0.0,0.09451746940612793,0.0,0,0.0,0,0.37
8,0,0.0,0,0.0,0.0944969654083252,0.0,0,0.0,0,0.38
8,0,0.0,0,0.0,0.09483647346496582,0.0,0,0.0,0,0.39
8,0,0.0,0,0.0,0.09450340270996094,0.0,0,0.0,0,0.4
8,0,0.0,0,0.0,0.09480714797973633,0.0,0,0.0,0,0.41000000000000003
8,0,0.0,0,0.0,0.09459257125854492,0.0,0,0.0,0,0.42
8,0,0.0,0,0.0,0.10294771194458008,0.0,0,0.0,0,0.43
8,0,0.0,0,0.0,0.09743785858154297,0.0,0,0.0,0,0.44
8,0,0.0,0,0.0,0.09690475463867188,0.0,0,0.0,0,0.45
8,0,0.0,0,0.0,0.10087466239929199,0.0,0,0.0,0,0.46
8,0,0.0,0,0.0,0.10656929016113281,0.0,0,0.0,0,0.47000000000000003
8,0,0.0,0,0.0,0.09258604049682617,0.0,0,0.0,0,0.48
8,0,0.0,0,0.0,0.10415291786193848,0.0,0,0.0,0,0.49
8,0,0.0,0,0.0,0.09464859962463379,0.0,0,0.0,0,0.5
8,0,0.0,0,0.0,0.0943751335144043,0.0,0,0.0,0,0.51
8,0,0.0,0,0.0,0.09492373466491699,0.0,0,0.0,0,0.52
8,0,0.0,0,0.0,0.10229253768920898,0.0,0,0.0,0,0.53
8,0,0.0,0,0.0,0.10536932945251465,0.0,0,0.0,0,0.54
8,0,0.0,0,0.0,0.09408092498779297,0.0,0,0.0,0,0.55
8,0,0.0,0,0.0,0.09487199783325195,0.0,0,0.0,0,0.56
8,0,0.0,0,0.0,0.09578442573547363,0.0,0,0.0,0,0.5700000000000001
8,0,0.0,0,0.0,0.09389162063598633,0.0,0,0.0,0,0.58
8,0,0.0,0,0.0,0.09547162055969238,0.0,0,0.0,0,0.59
8,0,0.0,0,0.0,0.0928199291229248,0.0,0,0.0,0,0.6
8,0,0.0,0,0.0,0.09612584114074707,0.0,0,0.0,0,0.61
8,0,0.0,0,0.0,0.09345722198486328,0.0,0,0.0,0,0.62
8,0,0.0,0,0.0,0.09510254859924316,0.0,0,0.0,0,0.63
8,0,0.0,0,0.0,0.09441089630126953,0.0,0,0.0,0,0.64
8,0,0.0,0,0.0,0.09450507164001465,0.0,0,0.0,0,0.65
8,0,0.0,0,0.0,0.09511303901672363,0.0,0,0.0,0,0.66
8,0,0.0,0,0.0,0.09449601173400879,0.0,0,0.0,0,0.67
8,0,0.0,0,0.0,0.09470462799072266,0.0,0,0.0,0,0.68
8,0,0.0,0,0.0,0.09480428695678711,0.0,0,0.0,0,0.6900000000000001
8,0,0.0,0,0.0,0.09455037117004395,0.0,0,0.0,0,0.7000000000000001
8,0,0.0,0,0.0,0.09558916091918945,0.0,0,0.0,0,0.71
8,0,0.0,0,0.0,0.09355616569519043,0.0,0,0.0,0,0.72
8,0,0.0,0,0.0,0.0964958667755127,0.0,0,0.0,0,0.73
8,0,0.0,0,0.0,0.10025191307067871,0.0,0,0.0,0,0.74
8,0,0.0,0,0.0,0.09866023063659668,0.0,0,0.0,0,0.75
8,0,0.0,0,0.0,0.0901496410369873,0.0,0,0.0,0,0.76
8,0,0.0,0,0.0,0.10150647163391113,0.0,0,0.0,0,0.77
8,0,0.0,0,0.0,0.10154032707214355,0.0,0,0.0,0,0.78
8,0,0.0,0,0.0,0.09736156463623047,0.0,0,0.0,0,0.79
8,0,0.0,0,0.0,0.09191441535949707,0.0,0,0.0,0,0.8
8,0,0.0,0,0.0,0.09703779220581055,0.0,0,0.0,0,0.81
8,0,0.0,0,0.0,0.09213781356811523,0.0,0,0.0,0,0.8200000000000001
8,0,0.0,0,0.0,0.09724187850952148,0.0,0,0.0,0,0.8300000000000001
8,0,0.0,0,0.0,0.10551238059997559,0.0,0,0.0,0,0.84
8,0,0.0,0,0.0,0.09365534782409668,0.0,0,0.0,0,0.85
8,0,0.0,0,0.0,0.09539794921875,0.0,0,0.0,0,0.86
8,0,0.0,0,0.0,0.09344053268432617,0.0,0,0.0,0,0.87
8,0,0.0,0,0.0,0.09545040130615234,0.0,0,0.0,0,0.88
8,0,0.0,0,0.0,0.1018667221069336,0.0,0,0.0,0,0.89
8,0,0.0,0,0.0,0.09701108932495117,0.0,0,0.0,0,0.9
8,0,0.0,0,0.0,0.09207534790039062,0.0,0,0.0,0,0.91
8,0,0.0,0,0.0,0.09673619270324707,0.0,0,0.0,0,0.92
8,0,0.0,0,0.0,0.0925595760345459,0.0,0,0.0,0,0.93
8,0,0.0,0,0.0,0.09617304801940918,0.0,0,0.0,0,0.9400000000000001
8,0,0.0,0,0.0,0.09241795539855957,0.0,0,0.0,0,0.9500000000000001
8,0,0.0,0,0.0,0.10095405578613281,0.0,0,0.0,0,0.96
8,0,0.0,0,0.0,0.10531258583068848,0.0,0,0.0,0,0.97
8,0,0.0,0,0.0,0.0936727523803711,0.0,0,0.0,0,0.98
8,0,0.0,0,0.0,0.09515142440795898,0.0,0,0.0,0,0.99
8,0,0.0,0,0.0,0.09394025802612305,0.0,0,0.0,0,1.0
8,0,0.0,0,0.0,0.13132452964782715,0.0,0,0.0,0,0.01
8,0,0.0,0,0.0,0.13295245170593262,0.0,0,0.0,0,0.02
8,0,0.0,0,0.0,0.12992048263549805,0.0,0,0.0,0,0.03
8,0,0.0,0,0.0,0.13030791282653809,0.0,0,0.0,0,0.04
8,0,0.0,0,0.0,0.12966132164001465,0.0,0,0.0,0,0.05
8,0,0.0,0,0.0,0.1307511329650879,0.0,0,0.0,0,0.06
8,0,0.0,0,0.0,0.13698244094848633,0.0,0,0.0,0,0.07
8,0,0.0,0,0.0,0.12166476249694824,0.0,0,0.0,0,0.08
8,0,0.0,0,0.0,0.13051438331604004,0.0,0,0.0,0,0.09
8,0,0.0,0,0.0,0.1286156177520752,0.0,0,0.0,0,0.1
8,0,0.0,0,0.0,0.11954689025878906,0.0,0,0.0,0,0.11
8,0,0.0,0,0.0,0.1266014575958252,0.0,0,0.0,0,0.12
8,0,0.0,0,0.0,0.12100028991699219,0.0,0,0.0,0,0.13
8,0,0.0,0,0.0,0.13479375839233398,0.0,0,0.0,0,0.14
8,0,0.0,0,0.0,0.12996768951416016,0.0,0,0.0,0,0.15
8,0,0.0,0,0.0,0.13494157791137695,0.0,0,0.0,0,0.16
8,0,0.0,0,0.0,0.12142133712768555,0.0,0,0.0,0,0.17
8,0,0.0,0,0.0,0.1336822509765625,0.0,0,0.0,0,0.18
8,0,0.0,0,0.0,0.13237357139587402,0.0,0,0.0,0,0.19
8,0,0.0,0,0.0,0.12441277503967285,0.0,0,0.0,0,0.2
8,0,0.0,0,0.0,0.13023829460144043,0.0,0,0.0,0,0.21
8,0,0.0,0,0.0,0.1266770362854004,0.0,0,0.0,0,0.22
8,0,0.0,0,0.0,0.12033891677856445,0.0,0,0.0,0,0.23
8,0,0.0,0,0.0,0.12681078910827637,0.0,0,0.0,0,0.24
8,0,0.0,0,0.0,0.12086939811706543,0.0,0,0.0,0,0.25
8,0,0.0,0,0.0,0.13612747192382812,0.0,0,0.0,0,0.26
8,0,0.0,0,0.0,0.1190187931060791,0.0,0,0.0,0,0.27
8,0,0.0,0,0.0,0.12431144714355469,0.0,0,0.0,0,0.28
8,0,0.0,0,0.0,0.11959171295166016,0.0,0,0.0,0,0.29
8,0,0.0,0,0.0,0.12457966804504395,0.0,0,0.0,0,0.3
8,0,0.0,0,0.0,0.11996769905090332,0.0,0,0.0,0,0.31
8,0,0.0,0,0.0,0.13197708129882812,0.0,0,0.0,0,0.32
8,0,0.0,0,0.0,0.1300675868988037,0.0,0,0.0,0,0.33
8,0,0.0,0,0.0,0.13144421577453613,0.0,0,0.0,0,0.34
8,0,0.0,0,0.0,0.13368773460388184,0.0,0,0.0,0,0.35000000000000003
8,0,0.0,0,0.0,0.1200873851776123,0.0,0,0.0,0,0.36
8,0,0.0,0,0.0,0.13138103485107422,0.0,0,0.0,0,0.37
8,0,0.0,0,0.0,0.12172412872314453,0.0,0,0.0,0,0.38
8,0,0.0,0,0.0,0.12889814376831055,0.0,0,0.0,0,0.39
8,0,0.0,0,0.0,0.11346578598022461,0.0,0,0.0,0,0.4
8,0,0.0,0,0.0,0.11936116218566895,0.0,0,0.0,0,0.41000000000000003
8,0,0.0,0,0.0,0.12404727935791016,0.0,0,0.0,0,0.42
8,0,0.0,0,0.0,0.1191263198852539,0.0,0,0.0,0,0.43
8,0,0.0,0,0.0,0.1141195297241211,0.0,0,0.0,0,0.44
8,0,0.0,0,0.0,0.11886811256408691,0.0,0,0.0,0,0.45
8,0,0.0,0,0.0,0.12158417701721191,0.0,0,0.0,0,0.46
8,0,0.0,0,0.0,0.129286527633667,0.0,0,0.0,0,0.47000000000000003
8,0,0.0,0,0.0,0.12332749366760254,0.0,0,0.0,0,0.48
8,0,0.0,0,0.0,0.11979508399963379,0.0,0,0.0,0,0.49
8,0,0.0,0,0.0,0.12326216697692871,0.0,0,0.0,0,0.5
8,0,0.0,0,0.0,0.11941909790039062,0.0,0,0.0,0,0.51
8,0,0.0,0,0.0,0.1310107707977295,0.0,0,0.0,0,0.52
8,0,0.0,0,0.0,0.12957763671875,0.0,0,0.0,0,0.53
8,0,0.0,0,0.0,0.1307389736175537,0.0,0,0.0,0,0.54
8,0,0.0,0,0.0,0.13098812103271484,0.0,0,0.0,0,0.55
8,0,0.0,0,0.0,0.12234616279602051,0.0,0,0.0,0,0.56
8,0,0.0,0,0.0,0.12051606178283691,0.0,0,0.0,0,0.5700000000000001
8,0,0.0,0,0.0,0.13032960891723633,0.0,0,0.0,0,0.58
8,0,0.0,0,0.0,0.1223456859588623,0.0,0,0.0,0,0.59
8,0,0.0,0,0.0,0.1286776065826416,0.0,0,0.0,0,0.6
8,0,0.0,0,0.0,0.12709474563598633,0.0,0,0.0,0,0.61
8,0,0.0,0,0.0,0.12314534187316895,0.0,0,0.0,0,0.62
8,0,0.0,0,0.0,0.11930441856384277,0.0,0,0.0,0,0.63
8,0,0.0,0,0.0,0.13909101486206055,0.0,0,0.0,0,0.64
8,0,0.0,0,0.0,0.12133622169494629,0.0,0,0.0,0,0.65
8,0,0.0,0,0.0,0.12126755714416504,0.0,0,0.0,0,0.66
8,0,0.0,0,0.0,0.12922883033752441,0.0,0,0.0,0,0.67
8,0,0.0,0,0.0,0.13175702095031738,0.0,0,0.0,0,0.68
8,0,0.0,0,0.0,0.12127566337585449,0.0,0,0.0,0,0.6900000000000001
8,0,0.0,0,0.0,0.12973809242248535,0.0,0,0.0,0,0.7000000000000001
8,0,0.0,0,0.0,0.1234903335571289,0.0,0,0.0,0,0.71
8,0,0.0,0,0.0,0.11928915977478027,0.0,0,0.0,0,0.72
8,0,0.0,0,0.0,0.11431193351745605,0.0,0,0.0,0,0.73
8,0,0.0,0,0.0,0.11904501914978027,0.0,0,0.0,0,0.74
8,0,0.0,0,0.0,0.1144862174987793,0.0,0,0.0,0,0.75
8,0,0.0,0,0.0,0.12673664093017578,0.0,0,0.0,0,0.76
8,0,0.0,0,0.0,0.11614155769348145,0.0,0,0.0,0,0.77
8,0,0.0,0,0.0,0.12556147575378418,0.0,0,0.0,0,0.78
8,0,0.0,0,0.0,0.12592434883117676,0.0,0,0.0,0,0.79
8,0,0.0,0,0.0,0.1173715591430664,0.0,0,0.0,0,0.8
8,0,0.0,0,0.0,0.12353944778442383,0.0,0,0.0,0,0.81
8,0,0.0,0,0.0,0.11973452568054199,0.0,0,0.0,0,0.8200000000000001
8,0,0.0,0,0.0,0.12361812591552734,0.0,0,0.0,0,0.8300000000000001
8,0,0.0,0,0.0,0.1201772689819336,0.0,0,0.0,0,0.84
8,0,0.0,0,0.0,0.1253187656402588,0.0,0,0.0,0,0.85
8,0,0.0,0,0.0,0.12640786170959473,0.0,0,0.0,0,0.86
8,0,0.0,0,0.0,0.11682915687561035,0.0,0,0.0,0,0.87
8,0,0.0,0,0.0,0.11931180953979492,0.0,0,0.0,0,0.88
8,0,0.0,0,0.0,0.12368464469909668,0.0,0,0.0,0,0.89
8,0,0.0,0,0.0,0.12719416618347168,0.0,0,0.0,0,0.9
8,0,0.0,0,0.0,0.12431001663208008,0.0,0,0.0,0,0.91
8,0,0.0,0,0.0,0.12752556800842285,0.0,0,0.0,0,0.92
8,0,0.0,0,0.0,0.12323498725891113,0.0,0,0.0,0,0.93
8,0,0.0,0,0.0,0.128342866897583,0.0,0,0.0,0,0.9400000000000001
8,0,0.0,0,0.0,0.12353110313415527,0.0,0,0.0,0,0.9500000000000001
8,0,0.0,0,0.0,0.12938380241394043,0.0,0,0.0,0,0.96
8,0,0.0,0,0.0,0.1314404010772705,0.0,0,0.0,0,0.97
8,0,0.0,0,0.0,0.12950897216796875,0.0,0,0.0,0,0.98
8,0,0.0,0,0.0,0.12366437911987305,0.0,0,0.0,0,0.99
8,0,0.0,0,0.0,0.1192164421081543,0.0,0,0.0,0,1.0
8,13.220567126377146,1614108.8771015122,3,5983.775809381552,2.3253369331359863,501253515.06530446,371.458876039109,2929.679461962925,856.8367509464337,0.01
